F02 5 5 00 = {-1856/105, 0, 0, 7472/35, 352/21, 0, 1248/35, 0, 0, -624968/165, -83488/231, -2960/231, 0, -17312/21, -1376/21, 0, -48, 0, 0, 1384570898/15015, 12285308/1287, 534044/1287, 11480/1287, 0, 11174836/495, 24088/11, 2632/33, 0, 16084/9, 424/3, 0, 472/9, 0, 0, -4505095603/1540, -952609484/3003, -494269/33, -13132/33, -840/143, 0, -209341220/273, -11501190/143, -511460/143, -11424/143, 0, -2304649/33, -74828/11, -2736/11, 0, -94324/33, -224, 0, -552/11, 0, 0, 6187052947813/53040, 806444431671/61880, 11973704663/18564, 123560467/6630, 75670/221, 4116/1105, 0, 8950274217/280, 1912008239/546, 4370057/26, 59704/13, 924/13, 0, 493486925/156, 8670535/26, 194420/13, 4392/13, 0, 58929773/390, 14712, 536, 0, 48902/13, 292, 0, 2844/65, 0, 0, -772262484681727/135660, -75495628050553/116280, -770374639685/23256, -29181899299/29070, -6486388/323, -441784/1615, -742/323, 0, -9846691757809/6120, -184842872897/1020, -308666897/34, -68189456/255, -86280/17, -4956/85, 0, -60557507591/360, -111091565/6, -2686040/3, -74288/3, -390, 0, -793514831/90, -2792720/3, -125552/3, -2840/3, 0, -1293196/5, -25128, -910, 0, -21576/5, -332, 0, -178/5, 0, 0}
F02 5 5 10 = {0, 0, -1856/105, 0, 0, 0, 7472/35, 352/21, 1248/35, 0, 0, 0, 0, -624968/165, -83488/231, -2960/231, -17312/21, -1376/21, -48, 0, 0, 0, 0, 0, 1384570898/15015, 12285308/1287, 534044/1287, 11480/1287, 11174836/495, 24088/11, 2632/33, 16084/9, 424/3, 472/9, 0, 0, 0, 0, 0, 0, -4505095603/1540, -952609484/3003, -494269/33, -13132/33, -840/143, -209341220/273, -11501190/143, -511460/143, -11424/143, -2304649/33, -74828/11, -2736/11, -94324/33, -224, -552/11, 0, 0, 0, 0, 0, 0, 0, 6187052947813/53040, 806444431671/61880, 11973704663/18564, 123560467/6630, 75670/221, 4116/1105, 8950274217/280, 1912008239/546, 4370057/26, 59704/13, 924/13, 493486925/156, 8670535/26, 194420/13, 4392/13, 58929773/390, 14712, 536, 48902/13, 292, 2844/65, 0, 0, 0, 0, 0, 0, 0, 0, -772262484681727/135660, -75495628050553/116280, -770374639685/23256, -29181899299/29070, -6486388/323, -441784/1615, -742/323, -9846691757809/6120, -184842872897/1020, -308666897/34, -68189456/255, -86280/17, -4956/85, -60557507591/360, -111091565/6, -2686040/3, -74288/3, -390, -793514831/90, -2792720/3, -125552/3, -2840/3, -1293196/5, -25128, -910, -21576/5, -332, -178/5}
F02 5 5 01 = {0, -1856/105, 0, 0, 7472/35, 352/21, 0, 1248/35, 0, 0, -624968/165, -83488/231, -2960/231, 0, -17312/21, -1376/21, 0, -48, 0, 0, 1384570898/15015, 12285308/1287, 534044/1287, 11480/1287, 0, 11174836/495, 24088/11, 2632/33, 0, 16084/9, 424/3, 0, 472/9, 0, 0, -4505095603/1540, -952609484/3003, -494269/33, -13132/33, -840/143, 0, -209341220/273, -11501190/143, -511460/143, -11424/143, 0, -2304649/33, -74828/11, -2736/11, 0, -94324/33, -224, 0, -552/11, 0, 0, 6187052947813/53040, 806444431671/61880, 11973704663/18564, 123560467/6630, 75670/221, 4116/1105, 0, 8950274217/280, 1912008239/546, 4370057/26, 59704/13, 924/13, 0, 493486925/156, 8670535/26, 194420/13, 4392/13, 0, 58929773/390, 14712, 536, 0, 48902/13, 292, 0, 2844/65, 0, 0, -772262484681727/135660, -75495628050553/116280, -770374639685/23256, -29181899299/29070, -6486388/323, -441784/1615, -742/323, 0, -9846691757809/6120, -184842872897/1020, -308666897/34, -68189456/255, -86280/17, -4956/85, 0, -60557507591/360, -111091565/6, -2686040/3, -74288/3, -390, 0, -793514831/90, -2792720/3, -125552/3, -2840/3, 0, -1293196/5, -25128, -910, 0, -21576/5, -332, 0, -178/5, 0}
F02 6 5 00 = {4096/105, 0, 0, -40576/105, -4352/105, 0, -2304/35, 0, 0, 6933376/1155, 164800/231, 384/11, 0, 9280/7, 2816/21, 0, 1664/21, 0, 0, -60620656/455, -104272304/6435, -1143328/1287, -34048/1287, 0, -16306448/495, -125504/33, -5888/33, 0, -262816/99, -256, 0, -7936/99, 0, 0, 59344674328/15015, 485702300/1001, 1059976/39, 394304/429, 2688/143, 0, 3132627884/3003, 17839600/143, 955072/143, 27648/143, 0, 41251928/429, 119104/11, 5376/11, 0, 1721024/429, 4096/11, 0, 10368/143, 0, 0, -6955144385227/46410, -428973979124/23205, -691995230/663, -119554912/3315, -187632/221, -14112/1105, 0, -56333517392/1365, -1368464092/273, -3597280/13, -119360/13, -2400/13, 0, -1124411762/273, -6306656/13, -330400/13, -9280/13, 0, -38867936/195, -285760/13, -960, 0, -65776/13, -5920/13, 0, -3936/65, 0, 0, 4678651655528/665, 25297575194213/29070, 717034899193/14535, 24950010928/14535, 66758784/1615, 1170776/1615, 13552/1615, 0, 3053463354617/1530, 20775721626/85, 232372688/17, 118936768/255, 183928/17, 13728/85, 0, 160592533267/765, 75726544/3, 4123840/3, 134320/3, 880, 0, 499720496/45, 19363904/15, 199120/3, 5440/3, 0, 28063296/85, 35784, 1520, 0, 477304/85, 2464/5, 0, 4048/85, 0, 0}
F02 6 5 10 = {0, 0, 4096/105, 0, 0, 0, -40576/105, -4352/105, -2304/35, 0, 0, 0, 0, 6933376/1155, 164800/231, 384/11, 9280/7, 2816/21, 1664/21, 0, 0, 0, 0, 0, -60620656/455, -104272304/6435, -1143328/1287, -34048/1287, -16306448/495, -125504/33, -5888/33, -262816/99, -256, -7936/99, 0, 0, 0, 0, 0, 0, 59344674328/15015, 485702300/1001, 1059976/39, 394304/429, 2688/143, 3132627884/3003, 17839600/143, 955072/143, 27648/143, 41251928/429, 119104/11, 5376/11, 1721024/429, 4096/11, 10368/143, 0, 0, 0, 0, 0, 0, 0, -6955144385227/46410, -428973979124/23205, -691995230/663, -119554912/3315, -187632/221, -14112/1105, -56333517392/1365, -1368464092/273, -3597280/13, -119360/13, -2400/13, -1124411762/273, -6306656/13, -330400/13, -9280/13, -38867936/195, -285760/13, -960, -65776/13, -5920/13, -3936/65, 0, 0, 0, 0, 0, 0, 0, 0, 4678651655528/665, 25297575194213/29070, 717034899193/14535, 24950010928/14535, 66758784/1615, 1170776/1615, 13552/1615, 3053463354617/1530, 20775721626/85, 232372688/17, 118936768/255, 183928/17, 13728/85, 160592533267/765, 75726544/3, 4123840/3, 134320/3, 880, 499720496/45, 19363904/15, 199120/3, 5440/3, 28063296/85, 35784, 1520, 477304/85, 2464/5, 4048/85}
F02 6 5 01 = {0, 4096/105, 0, 0, -40576/105, -4352/105, 0, -2304/35, 0, 0, 6933376/1155, 164800/231, 384/11, 0, 9280/7, 2816/21, 0, 1664/21, 0, 0, -60620656/455, -104272304/6435, -1143328/1287, -34048/1287, 0, -16306448/495, -125504/33, -5888/33, 0, -262816/99, -256, 0, -7936/99, 0, 0, 59344674328/15015, 485702300/1001, 1059976/39, 394304/429, 2688/143, 0, 3132627884/3003, 17839600/143, 955072/143, 27648/143, 0, 41251928/429, 119104/11, 5376/11, 0, 1721024/429, 4096/11, 0, 10368/143, 0, 0, -6955144385227/46410, -428973979124/23205, -691995230/663, -119554912/3315, -187632/221, -14112/1105, 0, -56333517392/1365, -1368464092/273, -3597280/13, -119360/13, -2400/13, 0, -1124411762/273, -6306656/13, -330400/13, -9280/13, 0, -38867936/195, -285760/13, -960, 0, -65776/13, -5920/13, 0, -3936/65, 0, 0, 4678651655528/665, 25297575194213/29070, 717034899193/14535, 24950010928/14535, 66758784/1615, 1170776/1615, 13552/1615, 0, 3053463354617/1530, 20775721626/85, 232372688/17, 118936768/255, 183928/17, 13728/85, 0, 160592533267/765, 75726544/3, 4123840/3, 134320/3, 880, 0, 499720496/45, 19363904/15, 199120/3, 5440/3, 0, 28063296/85, 35784, 1520, 0, 477304/85, 2464/5, 0, 4048/85, 0}
F02 7 5 00 = {-512/7, 0, 0, 13312/21, 256/3, 0, 768/7, 0, 0, -687552/77, -291520/231, -2560/33, 0, -41920/21, -5120/21, 0, -2560/21, 0, 0, 553819936/3003, 3663856/143, 723200/429, 8960/143, 0, 1517552/33, 202240/33, 3840/11, 0, 124160/33, 1280/3, 0, 1280/11, 0, 0, -1414618154/273, -303300028/429, -6524256/143, -265920/143, -6720/143, 0, -1377210036/1001, -26306240/143, -1640640/143, -57600/143, 0, -18325728/143, -16320, -9600/11, 0, -777280/143, -6400/11, 0, -14400/143, 0, 0, 291458936302/1547, 117568373750/4641, 1061270624/663, 14170368/221, 402240/221, 7392/221, 0, 14225682314/273, 1890174016/273, 5598464/13, 217600/13, 5280/13, 0, 1430238752/273, 8833792/13, 528000/13, 17600/13, 0, 3333888/13, 409600/13, 1600, 0, 86080/13, 8800/13, 0, 1056/13, 0, 0, -116083746751909/13566, -734704621573/646, -68494974892/969, -894228784/323, -25062384/323, -528792/323, -7392/323, 0, -248385226235/102, -16381417064/51, -336164624/17, -13002752/17, -354200/17, -6336/17, 0, -13134106324/51, -100460176/3, -2022432, -75600, -1760, 0, -13735088, -1738368, -100400, -3200, 0, -7024912/17, -49320, -2400, 0, -121528/17, -704, 0, -1056/17, 0, 0}
F02 7 5 10 = {0, 0, -512/7, 0, 0, 0, 13312/21, 256/3, 768/7, 0, 0, 0, 0, -687552/77, -291520/231, -2560/33, -41920/21, -5120/21, -2560/21, 0, 0, 0, 0, 0, 553819936/3003, 3663856/143, 723200/429, 8960/143, 1517552/33, 202240/33, 3840/11, 124160/33, 1280/3, 1280/11, 0, 0, 0, 0, 0, 0, -1414618154/273, -303300028/429, -6524256/143, -265920/143, -6720/143, -1377210036/1001, -26306240/143, -1640640/143, -57600/143, -18325728/143, -16320, -9600/11, -777280/143, -6400/11, -14400/143, 0, 0, 0, 0, 0, 0, 0, 291458936302/1547, 117568373750/4641, 1061270624/663, 14170368/221, 402240/221, 7392/221, 14225682314/273, 1890174016/273, 5598464/13, 217600/13, 5280/13, 1430238752/273, 8833792/13, 528000/13, 17600/13, 3333888/13, 409600/13, 1600, 86080/13, 8800/13, 1056/13, 0, 0, 0, 0, 0, 0, 0, 0, -116083746751909/13566, -734704621573/646, -68494974892/969, -894228784/323, -25062384/323, -528792/323, -7392/323, -248385226235/102, -16381417064/51, -336164624/17, -13002752/17, -354200/17, -6336/17, -13134106324/51, -100460176/3, -2022432, -75600, -1760, -13735088, -1738368, -100400, -3200, -7024912/17, -49320, -2400, -121528/17, -704, -1056/17}
F02 7 5 01 = {0, -512/7, 0, 0, 13312/21, 256/3, 0, 768/7, 0, 0, -687552/77, -291520/231, -2560/33, 0, -41920/21, -5120/21, 0, -2560/21, 0, 0, 553819936/3003, 3663856/143, 723200/429, 8960/143, 0, 1517552/33, 202240/33, 3840/11, 0, 124160/33, 1280/3, 0, 1280/11, 0, 0, -1414618154/273, -303300028/429, -6524256/143, -265920/143, -6720/143, 0, -1377210036/1001, -26306240/143, -1640640/143, -57600/143, 0, -18325728/143, -16320, -9600/11, 0, -777280/143, -6400/11, 0, -14400/143, 0, 0, 291458936302/1547, 117568373750/4641, 1061270624/663, 14170368/221, 402240/221, 7392/221, 0, 14225682314/273, 1890174016/273, 5598464/13, 217600/13, 5280/13, 0, 1430238752/273, 8833792/13, 528000/13, 17600/13, 0, 3333888/13, 409600/13, 1600, 0, 86080/13, 8800/13, 0, 1056/13, 0, 0, -116083746751909/13566, -734704621573/646, -68494974892/969, -894228784/323, -25062384/323, -528792/323, -7392/323, 0, -248385226235/102, -16381417064/51, -336164624/17, -13002752/17, -354200/17, -6336/17, 0, -13134106324/51, -100460176/3, -2022432, -75600, -1760, 0, -13735088, -1738368, -100400, -3200, 0, -7024912/17, -49320, -2400, 0, -121528/17, -704, 0, -1056/17, 0}
F02 1 6 00 = {-1/6, 0, 0, -2111/3080, 5/132, 0, -11/140, 0, 0, -391659/32032, 11981/24024, -35/3432, 0, -1367/616, 47/924, 0, -5/56, 0, 0, -375753767/274560, 41933/2496, -1291/4576, 7/2288, 0, -13689149/45760, 6685/2288, -61/2288, 0, -6747/352, 59/528, 0, -19/48, 0, 0, 2356591340573/8712704, 1343046175/466752, -2393419/155584, 5697/38896, -7/7072, 0, 4204056561/64064, 2858509/4576, -5931/2288, 15/1144, 0, 47672081/9152, 90579/2288, -219/2288, 0, 30147/176, 71/88, 0, 69/32, 0, 0, -8581612716067579/300984320, -71298803933453/90295296, -707353895/189696, 333245/28288, -39341/537472, 7/20672, 0, -58522610545811/7920640, -114224403539/594048, -22775407/28288, 13701/7072, -89/14144, 0, -15471814261/23296, -25556857/1664, -42105/832, 29/416, 0, -45489973/1664, -211975/416, -425/416, 0, -70035/128, -415/64, 0, -297/64, 0, 0, 235455992167856983/87318528, 11897269449562547/109148160, 895230180109/661504, 1584407681/413440, -1348959/165376, 7419/206720, -5/41344, 0, 2416741099708577/3307520, 47018829509449/1653760, 27330161889/82688, 8962819/10880, -54399/41344, 309/103360, 0, 12388646433071/174080, 33739060823/13056, 115462125/4352, 55977/1088, -101/2176, 0, 12867312343/3840, 13842595/128, 56715/64, 33/32, 0, 215803999/2560, 283305/128, 1455/128, 0, 726219/640, 1235/64, 0, 4433/640, 0, 0}
F02 1 6 10 = {0, 0, -1/6, 0, 0, 0, -2111/3080, 5/132, -11/140, 0, 0, 0, 0, -391659/32032, 11981/24024, -35/3432, -1367/616, 47/924, -5/56, 0, 0, 0, 0, 0, -375753767/274560, 41933/2496, -1291/4576, 7/2288, -13689149/45760, 6685/2288, -61/2288, -6747/352, 59/528, -19/48, 0, 0, 0, 0, 0, 0, 2356591340573/8712704, 1343046175/466752, -2393419/155584, 5697/38896, -7/7072, 4204056561/64064, 2858509/4576, -5931/2288, 15/1144, 47672081/9152, 90579/2288, -219/2288, 30147/176, 71/88, 69/32, 0, 0, 0, 0, 0, 0, 0, -8581612716067579/300984320, -71298803933453/90295296, -707353895/189696, 333245/28288, -39341/537472, 7/20672, -58522610545811/7920640, -114224403539/594048, -22775407/28288, 13701/7072, -89/14144, -15471814261/23296, -25556857/1664, -42105/832, 29/416, -45489973/1664, -211975/416, -425/416, -70035/128, -415/64, -297/64, 0, 0, 0, 0, 0, 0, 0, 0, 235455992167856983/87318528, 11897269449562547/109148160, 895230180109/661504, 1584407681/413440, -1348959/165376, 7419/206720, -5/41344, 2416741099708577/3307520, 47018829509449/1653760, 27330161889/82688, 8962819/10880, -54399/41344, 309/103360, 12388646433071/174080, 33739060823/13056, 115462125/4352, 55977/1088, -101/2176, 12867312343/3840, 13842595/128, 56715/64, 33/32, 215803999/2560, 283305/128, 1455/128, 726219/640, 1235/64, 4433/640}
F02 1 6 01 = {0, -1/6, 0, 0, -2111/3080, 5/132, 0, -11/140, 0, 0, -391659/32032, 11981/24024, -35/3432, 0, -1367/616, 47/924, 0, -5/56, 0, 0, -375753767/274560, 41933/2496, -1291/4576, 7/2288, 0, -13689149/45760, 6685/2288, -61/2288, 0, -6747/352, 59/528, 0, -19/48, 0, 0, 2356591340573/8712704, 1343046175/466752, -2393419/155584, 5697/38896, -7/7072, 0, 4204056561/64064, 2858509/4576, -5931/2288, 15/1144, 0, 47672081/9152, 90579/2288, -219/2288, 0, 30147/176, 71/88, 0, 69/32, 0, 0, -8581612716067579/300984320, -71298803933453/90295296, -707353895/189696, 333245/28288, -39341/537472, 7/20672, 0, -58522610545811/7920640, -114224403539/594048, -22775407/28288, 13701/7072, -89/14144, 0, -15471814261/23296, -25556857/1664, -42105/832, 29/416, 0, -45489973/1664, -211975/416, -425/416, 0, -70035/128, -415/64, 0, -297/64, 0, 0, 235455992167856983/87318528, 11897269449562547/109148160, 895230180109/661504, 1584407681/413440, -1348959/165376, 7419/206720, -5/41344, 0, 2416741099708577/3307520, 47018829509449/1653760, 27330161889/82688, 8962819/10880, -54399/41344, 309/103360, 0, 12388646433071/174080, 33739060823/13056, 115462125/4352, 55977/1088, -101/2176, 0, 12867312343/3840, 13842595/128, 56715/64, 33/32, 0, 215803999/2560, 283305/128, 1455/128, 0, 726219/640, 1235/64, 0, 4433/640, 0}
F02 2 6 00 = {-8/105, 0, 0, -956/1155, 12/385, 0, -4/35, 0, 0, -640631/10010, 349/429, -12/1001, 0, -409/33, 8/77, 0, -4/7, 0, 0, 93907623/10010, 34621/330, -248/429, 2/429, 0, 9099119/4290, 2872/143, -10/143, 0, 4784/33, 10/11, 0, 10/3, 0, 0, -6270743637131/8168160, -3042735041/136136, -541759/4862, 135/374, -9/4862, 0, -1521785959/8008, -726717/143, -465/22, 6/143, 0, -4473439/286, -100335/286, -135/143, 0, -11995/22, -90/11, 0, -15/2, 0, 0, 42134316238761/723520, 764592058889/310080, 950803816/29393, 857643/8840, -3539/16796, 63/83980, 0, 3243052357249/212160, 1906438851/3094, 13063279/1768, 4037/221, -21/884, 0, 255733241/182, 5362781/104, 13365/26, 21/26, 0, 31149497/520, 23965/13, 315/26, 0, 5051/4, 105/4, 0, 231/20, 0, 0, -292904141897888821/63669760, -3278756028345191/13643520, -1430442473881/310080, -5691310489/155040, -3888397/51680, 3053/25840, -1/3230, 0, -1559551972334723/1240320, -3291309957991/51680, -706276975/608, -5723151/680, -72765/5168, 21/1615, 0, -2028270905351/16320, -3237670999/544, -26794453/272, -80129/136, -21/34, 0, -2872964969/480, -10408923/40, -28735/8, -14, 0, -24894071/160, -90993/16, -105/2, 0, -175487/80, -273/5, 0, -143/10, 0, 0}
F02 2 6 10 = {0, 0, -8/105, 0, 0, 0, -956/1155, 12/385, -4/35, 0, 0, 0, 0, -640631/10010, 349/429, -12/1001, -409/33, 8/77, -4/7, 0, 0, 0, 0, 0, 93907623/10010, 34621/330, -248/429, 2/429, 9099119/4290, 2872/143, -10/143, 4784/33, 10/11, 10/3, 0, 0, 0, 0, 0, 0, -6270743637131/8168160, -3042735041/136136, -541759/4862, 135/374, -9/4862, -1521785959/8008, -726717/143, -465/22, 6/143, -4473439/286, -100335/286, -135/143, -11995/22, -90/11, -15/2, 0, 0, 0, 0, 0, 0, 0, 42134316238761/723520, 764592058889/310080, 950803816/29393, 857643/8840, -3539/16796, 63/83980, 3243052357249/212160, 1906438851/3094, 13063279/1768, 4037/221, -21/884, 255733241/182, 5362781/104, 13365/26, 21/26, 31149497/520, 23965/13, 315/26, 5051/4, 105/4, 231/20, 0, 0, 0, 0, 0, 0, 0, 0, -292904141897888821/63669760, -3278756028345191/13643520, -1430442473881/310080, -5691310489/155040, -3888397/51680, 3053/25840, -1/3230, -1559551972334723/1240320, -3291309957991/51680, -706276975/608, -5723151/680, -72765/5168, 21/1615, -2028270905351/16320, -3237670999/544, -26794453/272, -80129/136, -21/34, -2872964969/480, -10408923/40, -28735/8, -14, -24894071/160, -90993/16, -105/2, -175487/80, -273/5, -143/10}
F02 2 6 01 = {0, -8/105, 0, 0, -956/1155, 12/385, 0, -4/35, 0, 0, -640631/10010, 349/429, -12/1001, 0, -409/33, 8/77, 0, -4/7, 0, 0, 93907623/10010, 34621/330, -248/429, 2/429, 0, 9099119/4290, 2872/143, -10/143, 0, 4784/33, 10/11, 0, 10/3, 0, 0, -6270743637131/8168160, -3042735041/136136, -541759/4862, 135/374, -9/4862, 0, -1521785959/8008, -726717/143, -465/22, 6/143, 0, -4473439/286, -100335/286, -135/143, 0, -11995/22, -90/11, 0, -15/2, 0, 0, 42134316238761/723520, 764592058889/310080, 950803816/29393, 857643/8840, -3539/16796, 63/83980, 0, 3243052357249/212160, 1906438851/3094, 13063279/1768, 4037/221, -21/884, 0, 255733241/182, 5362781/104, 13365/26, 21/26, 0, 31149497/520, 23965/13, 315/26, 0, 5051/4, 105/4, 0, 231/20, 0, 0, -292904141897888821/63669760, -3278756028345191/13643520, -1430442473881/310080, -5691310489/155040, -3888397/51680, 3053/25840, -1/3230, 0, -1559551972334723/1240320, -3291309957991/51680, -706276975/608, -5723151/680, -72765/5168, 21/1615, 0, -2028270905351/16320, -3237670999/544, -26794453/272, -80129/136, -21/34, 0, -2872964969/480, -10408923/40, -28735/8, -14, 0, -24894071/160, -90993/16, -105/2, 0, -175487/80, -273/5, 0, -143/10, 0}
F02 3 6 00 = {-4/35, 0, 0, -274/55, 74/1155, 0, -26/35, 0, 0, 9685307/20020, 11653/2002, -94/3003, 0, 44941/462, 28/33, 0, 34/7, 0, 0, -1716797233/60060, -23063233/25740, -6176/1287, 19/1287, 0, -56721853/8580, -26012/143, -295/429, 0, -5188/11, -305/33, 0, -35/3, 0, 0, 116955795337/70720, 61124515513/816816, 30939593/29172, 99545/29172, -67/9724, 0, 6653079189/16016, 5022569/286, 124115/572, 69/143, 0, 20078115/572, 735945/572, 3195/286, 0, 56165/44, 365/11, 0, 75/4, 0, 0, -1947400708005681/18811520, -323502795560473/56434560, -41652055175/352716, -53999423/53040, -75097/33592, 539/167960, 0, -81512385226981/2970240, -3871817927/2652, -99156841/3536, -92649/442, -553/1768, 0, -467088249/182, -26299859/208, -109105/52, -567/52, 0, -116889439/1040, -124305/26, -2905/52, 0, -19727/8, -595/8, 0, -957/40, 0, 0, 162557983809248723/22471680, 37261636303208591/81861120, 21435435997771/1860480, 135022649069/930240, 89183329/103360, 215587/155040, -29/19380, 0, 4938859948355401/2480640, 37867939538041/310080, 184044547747/62016, 142005661/4080, 1845935/10336, 623/3230, 0, 6499419925327/32640, 12686523249/1088, 427846867/1632, 2161649/816, 637/68, 0, 9373798183/960, 126593033/240, 490735/48, 217/3, 0, 83379427/320, 388491/32, 665/4, 0, 1830127/480, 1261/10, 0, 1573/60, 0, 0}
F02 3 6 10 = {0, 0, -4/35, 0, 0, 0, -274/55, 74/1155, -26/35, 0, 0, 0, 0, 9685307/20020, 11653/2002, -94/3003, 44941/462, 28/33, 34/7, 0, 0, 0, 0, 0, -1716797233/60060, -23063233/25740, -6176/1287, 19/1287, -56721853/8580, -26012/143, -295/429, -5188/11, -305/33, -35/3, 0, 0, 0, 0, 0, 0, 116955795337/70720, 61124515513/816816, 30939593/29172, 99545/29172, -67/9724, 6653079189/16016, 5022569/286, 124115/572, 69/143, 20078115/572, 735945/572, 3195/286, 56165/44, 365/11, 75/4, 0, 0, 0, 0, 0, 0, 0, -1947400708005681/18811520, -323502795560473/56434560, -41652055175/352716, -53999423/53040, -75097/33592, 539/167960, -81512385226981/2970240, -3871817927/2652, -99156841/3536, -92649/442, -553/1768, -467088249/182, -26299859/208, -109105/52, -567/52, -116889439/1040, -124305/26, -2905/52, -19727/8, -595/8, -957/40, 0, 0, 0, 0, 0, 0, 0, 0, 162557983809248723/22471680, 37261636303208591/81861120, 21435435997771/1860480, 135022649069/930240, 89183329/103360, 215587/155040, -29/19380, 4938859948355401/2480640, 37867939538041/310080, 184044547747/62016, 142005661/4080, 1845935/10336, 623/3230, 6499419925327/32640, 12686523249/1088, 427846867/1632, 2161649/816, 637/68, 9373798183/960, 126593033/240, 490735/48, 217/3, 83379427/320, 388491/32, 665/4, 1830127/480, 1261/10, 1573/60}
F02 3 6 01 = {0, -4/35, 0, 0, -274/55, 74/1155, 0, -26/35, 0, 0, 9685307/20020, 11653/2002, -94/3003, 0, 44941/462, 28/33, 0, 34/7, 0, 0, -1716797233/60060, -23063233/25740, -6176/1287, 19/1287, 0, -56721853/8580, -26012/143, -295/429, 0, -5188/11, -305/33, 0, -35/3, 0, 0, 116955795337/70720, 61124515513/816816, 30939593/29172, 99545/29172, -67/9724, 0, 6653079189/16016, 5022569/286, 124115/572, 69/143, 0, 20078115/572, 735945/572, 3195/286, 0, 56165/44, 365/11, 0, 75/4, 0, 0, -1947400708005681/18811520, -323502795560473/56434560, -41652055175/352716, -53999423/53040, -75097/33592, 539/167960, 0, -81512385226981/2970240, -3871817927/2652, -99156841/3536, -92649/442, -553/1768, 0, -467088249/182, -26299859/208, -109105/52, -567/52, 0, -116889439/1040, -124305/26, -2905/52, 0, -19727/8, -595/8, 0, -957/40, 0, 0, 162557983809248723/22471680, 37261636303208591/81861120, 21435435997771/1860480, 135022649069/930240, 89183329/103360, 215587/155040, -29/19380, 0, 4938859948355401/2480640, 37867939538041/310080, 184044547747/62016, 142005661/4080, 1845935/10336, 623/3230, 0, 6499419925327/32640, 12686523249/1088, 427846867/1632, 2161649/816, 637/68, 0, 9373798183/960, 126593033/240, 490735/48, 217/3, 0, 83379427/320, 388491/32, 665/4, 0, 1830127/480, 1261/10, 0, 1573/60, 0}
F02 4 6 00 = {-16/21, 0, 0, 3160/77, 608/1155, 0, 32/5, 0, 0, -1577111/1001, -163528/3003, -920/3003, 0, -25048/77, -2000/231, 0, -120/7, 0, 0, 194762149/3003, 6887612/2145, 1960/39, 24/143, 0, 10908996/715, 97200/143, 1160/143, 0, 12360/11, 1240/33, 0, 88/3, 0, 0, -833983937945/272272, -9360901555/51051, -10086127/2431, -96150/2431, -217/2431, 0, -111292083/143, -6302090/143, -128130/143, -84/13, 0, -9598847/143, -482970/143, -7350/143, 0, -27750/11, -1036/11, 0, -39, 0, 0, 9308667826389/55328, 39928150279721/3527160, 54854284697/176358, 1908467/442, 238609/8398, 196/4199, 0, 2782144813837/61880, 13582523341/4641, 33621585/442, 16114/17, 1036/221, 0, 775947209/182, 6770005/26, 78225/13, 56, 0, 4960999/26, 133802/13, 2296/13, 0, 8647/2, 172, 0, 44, 0, 0, -205058731440690943/19100928, -14026715595077/17952, -3750842320999/155040, -1057386149/2584, -101912133/25840, -6211/323, -39/1615, 0, -30717281502715/10336, -5471476746263/25840, -16393097615/2584, -34516937/340, -283507/323, -5166/1615, 0, -816428543919/2720, -8393701315/408, -78715281/136, -140098/17, -903/17, 0, -358575097/24, -19133817/20, -23818, -252, 0, -32595287/80, -22973, -423, 0, -6149, -1274/5, 0, -221/5, 0, 0}
F02 4 6 10 = {0, 0, -16/21, 0, 0, 0, 3160/77, 608/1155, 32/5, 0, 0, 0, 0, -1577111/1001, -163528/3003, -920/3003, -25048/77, -2000/231, -120/7, 0, 0, 0, 0, 0, 194762149/3003, 6887612/2145, 1960/39, 24/143, 10908996/715, 97200/143, 1160/143, 12360/11, 1240/33, 88/3, 0, 0, 0, 0, 0, 0, -833983937945/272272, -9360901555/51051, -10086127/2431, -96150/2431, -217/2431, -111292083/143, -6302090/143, -128130/143, -84/13, -9598847/143, -482970/143, -7350/143, -27750/11, -1036/11, -39, 0, 0, 0, 0, 0, 0, 0, 9308667826389/55328, 39928150279721/3527160, 54854284697/176358, 1908467/442, 238609/8398, 196/4199, 2782144813837/61880, 13582523341/4641, 33621585/442, 16114/17, 1036/221, 775947209/182, 6770005/26, 78225/13, 56, 4960999/26, 133802/13, 2296/13, 8647/2, 172, 44, 0, 0, 0, 0, 0, 0, 0, 0, -205058731440690943/19100928, -14026715595077/17952, -3750842320999/155040, -1057386149/2584, -101912133/25840, -6211/323, -39/1615, -30717281502715/10336, -5471476746263/25840, -16393097615/2584, -34516937/340, -283507/323, -5166/1615, -816428543919/2720, -8393701315/408, -78715281/136, -140098/17, -903/17, -358575097/24, -19133817/20, -23818, -252, -32595287/80, -22973, -423, -6149, -1274/5, -221/5}
