  t = 2: kernel dim 1, VEV has 36 monomials [884s]
  (dX)^12 (dY.dY)^1: 91*(t - 3)/(t + 21)    [deg <= 1, verified on 4 hold-outs]
  (dX)^10 (dY.dY)^2: 273*(t - 3)*(11*t - 29)/((t + 21)*(3*t + 11))    [deg <= 2, verified on 4 hold-outs]
  (dX)^8 (dY.dY)^3: 455*(t - 3)*(9*t - 19)*(11*t - 29)/((t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 3, verified on 4 hold-outs]
  (dX)^6 (dY.dY)^4: 455*(t - 3)*(9*t - 19)*(11*t - 29)/((t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 3, verified on 4 hold-outs]
  (dX)^4 (dY.dY)^5: 273*(t - 3)*(11*t - 29)/((t + 21)*(3*t + 11))    [deg <= 2, verified on 4 hold-outs]
  (dX)^2 (dY.dY)^6: 91*(t - 3)/(t + 21)    [deg <= 1, verified on 4 hold-outs]
  (dX)^0 (dY.dY)^7: 1    [deg <= 0, verified on 4 hold-outs]
vacuum eigenvalue, coefficient of X^a Y^b:
  X^7 Y^0: -1    [deg <= 0, verified on 4 hold-outs]
  X^6 Y^1: -91*(t - 3)/(t + 21)    [deg <= 1, verified on 4 hold-outs]
  X^6 Y^0: -91*(t**3 + 9*t**2 - 13*t + 27)/(6*(t - 1)*(t + 1)*(t + 21))    [deg <= 3, verified on 4 hold-outs]
  X^5 Y^2: -273*(t - 3)*(11*t - 29)/((t + 21)*(3*t + 11))    [deg <= 2, verified on 4 hold-outs]
  X^5 Y^1: -91*(t - 3)*(33*t**3 + 17*t**2 - 165*t + 331)/((t - 1)*(t + 1)*(t + 21)*(3*t + 11))    [deg <= 4, verified on 4 hold-outs]
  X^5 Y^0: -91*(231*t**6 + 1066*t**5 - 511*t**4 + 8580*t**3 + 8209*t**2 - 54286*t + 62631)/(60*(t - 1)**2*(t + 1)**2*(t + 21)*(3*t + 11))    [deg <= 6, verified on 4 hold-outs]
  X^4 Y^3: -455*(t - 3)*(9*t - 19)*(11*t - 29)/((t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 3, verified on 4 hold-outs]
  X^4 Y^2: -455*(t - 3)*(11*t - 29)*(45*t**3 - 43*t**2 - 153*t + 271)/(2*(t - 1)*(t + 1)*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 5, verified on 4 hold-outs]
  X^4 Y^1: -91*(t - 3)*(3465*t**6 - 4938*t**5 - 23937*t**4 + 85628*t**3 - 14049*t**2 - 193490*t + 190521)/(4*(t - 1)**2*(t + 1)**2*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 7, verified on 4 hold-outs]
  X^4 Y^0: -13*(46035*t**9 - 1323*t**8 - 489816*t**7 + 4379888*t**6 - 2721546*t**5 - 24701806*t**4 + 46632336*t**3 + 9790712*t**2 - 84996609*t + 59319729)/(72*(t - 1)**3*(t + 1)**3*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 9, verified on 4 hold-outs]
  X^3 Y^4: -455*(t - 3)*(9*t - 19)*(11*t - 29)/((t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 3, verified on 4 hold-outs]
  X^3 Y^3: -910*(t - 3)*(9*t - 19)*(11*t - 29)*(7*t**2 - 19)/(3*(t - 1)*(t + 1)*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 5, verified on 4 hold-outs]
  X^3 Y^2: -91*(t - 3)*(24255*t**6 - 99358*t**5 - 55855*t**4 + 662132*t**3 - 515383*t**2 - 901174*t + 1014983)/(6*(t - 1)**2*(t + 1)**2*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 7, verified on 4 hold-outs]
  X^3 Y^1: -13*(t - 3)*(322245*t**8 - 830298*t**7 - 2929158*t**6 + 12821054*t**5 + 307332*t**4 - 47427694*t**3 + 36643254*t**2 + 44912138*t - 47447673)/(18*(t - 1)**3*(t + 1)**3*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 9, verified on 4 hold-outs]
  X^3 Y^0: -13*(3960495*t**11 - 10283931*t**10 - 65670471*t**9 + 557736667*t**8 - 372808266*t**7 - 4008510990*t**6 + 7554291186*t**5 + 6270833238*t**4 - 25079757909*t**3 + 9187346201*t**2 + 20451760965*t - 14924353185)/(2160*(t - 1)**4*(t + 1)**4*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 11, verified on 4 hold-outs]
  X^2 Y^5: -273*(t - 3)*(11*t - 29)/((t + 21)*(3*t + 11))    [deg <= 2, verified on 4 hold-outs]
  X^2 Y^4: -455*(t - 3)*(11*t - 29)*(45*t**3 - 43*t**2 - 105*t + 31)/(2*(t - 1)*(t + 1)*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 5, verified on 4 hold-outs]
  X^2 Y^3: -91*(t - 3)*(24255*t**6 - 99358*t**5 - 32095*t**4 + 480692*t**3 - 257623*t**2 - 477814*t + 284183)/(6*(t - 1)**2*(t + 1)**2*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 7, verified on 4 hold-outs]
  X^2 Y^2: -13*(t - 3)*(537075*t**8 - 2077250*t**7 - 3139630*t**6 + 19109270*t**5 - 3394584*t**4 - 50905318*t**3 + 32973102*t**2 + 36574738*t - 27500123)/(12*(t - 1)**3*(t + 1)**3*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 9, verified on 4 hold-outs]
  X^2 Y^1: -13*(t - 3)*(19802475*t**10 - 55128990*t**9 - 261273645*t**8 + 973735624*t**7 + 826572582*t**6 - 5340587652*t**5 + 968943630*t**4 + 11200971816*t**3 - 6847675377*t**2 - 6941077198*t + 5325079935)/(720*(t - 1)**4*(t + 1)**4*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 11, verified on 4 hold-outs]
  X^2 Y^0: -13*(132796125*t**13 - 470173725*t**12 - 3169823670*t**11 + 22179271774*t**10 + 2552280539*t**9 - 223855039427*t**8 + 246856073196*t**7 + 870554254500*t**6 - 1638383826621*t**5 - 1065160948051*t**4 + 3807417139114*t**3 - 988642785634*t**2 - 2429072151003*t + 1392165309843)/(47520*(t - 1)**5*(t + 1)**5*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 13, verified on 4 hold-outs]
  X^1 Y^6: -91*(t - 3)/(t + 21)    [deg <= 1, verified on 4 hold-outs]
  X^1 Y^5: -91*(t - 3)*(33*t**3 + 17*t**2 - 69*t - 149)/((t - 1)*(t + 1)*(t + 21)*(3*t + 11))    [deg <= 4, verified on 4 hold-outs]
  X^1 Y^4: -91*(t - 3)*(3465*t**6 - 4938*t**5 - 10737*t**4 + 9788*t**3 + 1791*t**2 + 9070*t + 11721)/(4*(t - 1)**2*(t + 1)**2*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 7, verified on 4 hold-outs]
  X^1 Y^3: -13*(t - 3)*(322245*t**8 - 830298*t**7 - 1764918*t**6 + 5719358*t**5 + 982356*t**4 - 11451502*t**3 + 6205350*t**2 + 5393162*t - 6269193)/(18*(t - 1)**3*(t + 1)**3*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 9, verified on 4 hold-outs]
  X^1 Y^2: -13*(t - 3)*(19802475*t**10 - 55128990*t**9 - 209714445*t**8 + 674467144*t**7 + 636350502*t**6 - 2979212292*t**5 + 52703310*t**4 + 5516975016*t**3 - 2856686577*t**2 - 3086944078*t + 2388994335)/(720*(t - 1)**4*(t + 1)**4*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 11, verified on 4 hold-outs]
  X^1 Y^1: -13*(t - 3)*(132796125*t**12 - 269701530*t**11 - 2481677460*t**10 + 5674663866*t**9 + 17246068857*t**8 - 44715616708*t**7 - 55108021632*t**6 + 180826089588*t**5 + 47384862975*t**4 - 358749857922*t**3 + 128865804372*t**2 + 216617042866*t - 136316589717)/(7920*(t - 1)**5*(t + 1)**5*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 13, verified on 4 hold-outs]
  X^1 Y^0: -(220552326225*t**15 - 695651873805*t**14 - 7322477183415*t**13 + 34284307605699*t**12 + 69034170854869*t**11 - 457227142582865*t**10 - 256426610340291*t**9 + 3163537638716463*t**8 - 191634656925453*t**7 - 14063830945407495*t**6 + 10529830995851387*t**5 + 29228967165184457*t**4 - 43462193391982041*t**3 - 2860326642019035*t**2 + 33309889826000319*t - 15045871106839419)/(9979200*(t - 1)**6*(t + 1)**6*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 15, verified on 4 hold-outs]
  X^0 Y^7: -1    [deg <= 0, verified on 4 hold-outs]
  X^0 Y^6: -7*(13*t**3 + 117*t**2 - 25*t - 369)/(6*(t - 1)*(t + 1)*(t + 21))    [deg <= 3, verified on 4 hold-outs]
  X^0 Y^5: -7*(3003*t**6 + 13858*t**5 + 40157*t**4 - 75660*t**3 - 274883*t**2 + 115082*t + 400203)/(60*(t - 1)**2*(t + 1)**2*(t + 21)*(3*t + 11))    [deg <= 6, verified on 4 hold-outs]
  X^0 Y^4: -(598455*t**9 - 17199*t**8 + 3722472*t**7 + 635024*t**6 - 51847458*t**5 - 3386422*t**4 + 153978480*t**3 - 1854280*t**2 - 131530989*t - 7553763)/(72*(t - 1)**3*(t + 1)**3*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 9, verified on 4 hold-outs]
  X^0 Y^3: -(51486435*t**11 - 133691103*t**10 + 8059077*t**9 + 1647961471*t**8 - 4080260418*t**7 - 8128152630*t**6 + 24733566858*t**5 + 14460737694*t**4 - 56969851857*t**3 + 4034367173*t**2 + 37761742305*t - 11150624205)/(2160*(t - 1)**4*(t + 1)**4*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 11, verified on 4 hold-outs]
  X^0 Y^2: -(1726349625*t**13 - 6112258425*t**12 - 14022870030*t**11 + 109433270518*t**10 - 31310728657*t**9 - 870937711319*t**8 + 864285335004*t**7 + 3810454019892*t**6 - 5569060147833*t**5 - 6976017723415*t**4 + 15118080362386*t**3 - 806919114250*t**2 - 10409423499855*t + 4720811719239)/(47520*(t - 1)**5*(t + 1)**5*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 13, verified on 4 hold-outs]
  X^0 Y^1: -(t - 3)*(220552326225*t**14 - 33994895130*t**13 - 4524194498805*t**12 + 3959395898484*t**11 + 49315713979921*t**10 - 46539549127742*t**9 - 378937881961677*t**8 + 343123251295992*t**7 + 1964117734968603*t**6 - 2535023296372086*t**5 - 4211721893449591*t**4 + 8456885980394324*t**3 - 483292198321149*t**2 - 6224794896621042*t + 3063114366585273)/(9979200*(t - 1)**6*(t + 1)**6*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 15, verified on 4 hold-outs]
  X^0 Y^0: -(134104075875*t**17 - 188727230475*t**16 - 5221111018860*t**15 + 10769459257764*t**14 + 65994354731824*t**13 - 110116765626392*t**12 - 503630204654188*t**11 - 976557543145852*t**10 + 9481892859306750*t**9 + 8842579777525866*t**8 - 114631042290948964*t**7 + 144930750835896332*t**6 + 264698639667654568*t**5 - 804051789174182816*t**4 + 504288313191514812*t**3 + 415420276099412556*t**2 - 663404614618508217*t + 235929646966630617)/(59875200*(t - 1)**7*(t + 1)**7*(t + 21)*(3*t + 11)*(5*t + 1))    [deg <= 17, verified on 4 hold-outs]
VEV PROFILE OK (sol 3, W 14)
ALLDONE
