F00 1 1 00 = {0, 0, 0, -1/6, 0, 0, 0, 0, 0, 79/120, 5/4, 0, 0, 3/20, 0, 0, 0, 0, 0, -2095/672, -57/8, -15/8, 0, 0, -53/56, -7/4, 0, 0, -5/56, 0, 0, 0, 0, 0, 45079/1920, 10753/192, 1841/96, 91/48, 0, 0, 21557/2880, 275/16, 77/16, 0, 0, 263/288, 27/16, 0, 0, 7/144, 0, 0, 0, 0, 0}
F00 3 2 10 = {0, 0, 0, 0, 0, 0, 44/15, 0, 0, 0, 0, 0, 0, -278/21, -26/5, 0, -18/7, 0, 0, 0, 0, 0, 0, 0, 40847/420, 619/14, 6, 0, 1031/42, 68/7, 0, 38/21, 0, 0, 0, 0, 0, 0, 0, 0, -143239/132, -30277/60, -248/3, -17/3, 0, -119191/396, -412/3, -19, 0, -2908/99, -35/3, 0, -115/99, 0, 0}
F00 3 2 01 = {0, 0, 0, 0, 44/15, 0, 0, 0, 0, 0, -278/21, -26/5, 0, 0, -18/7, 0, 0, 0, 0, 0, 40847/420, 619/14, 6, 0, 0, 1031/42, 68/7, 0, 0, 38/21, 0, 0, 0, 0, 0, -143239/132, -30277/60, -248/3, -17/3, 0, 0, -119191/396, -412/3, -19, 0, 0, -2908/99, -35/3, 0, 0, -115/99, 0, 0, 0, 0}
F00 4 2 00 = {0, 0, 0, -16/5, 0, 0, 0, 0, 0, 488/35, 32/5, 0, 0, 96/35, 0, 0, 0, 0, 0, -3517/35, -360/7, -8, 0, 0, -536/21, -80/7, 0, 0, -40/21, 0, 0, 0, 0, 0, 61009/55, 2812/5, 104, 8, 0, 0, 50924/165, 464/3, 24, 0, 0, 1000/33, 40/3, 0, 0, 40/33, 0, 0, 0, 0, 0}
F00 4 2 10 = {0, 0, 0, 0, 0, 0, -16/5, 0, 0, 0, 0, 0, 0, 488/35, 32/5, 0, 96/35, 0, 0, 0, 0, 0, 0, 0, -3517/35, -360/7, -8, 0, -536/21, -80/7, 0, -40/21, 0, 0, 0, 0, 0, 0, 0, 0, 61009/55, 2812/5, 104, 8, 0, 50924/165, 464/3, 24, 0, 1000/33, 40/3, 0, 40/33, 0, 0}
F00 4 2 01 = {0, 0, 0, 0, -16/5, 0, 0, 0, 0, 0, 488/35, 32/5, 0, 0, 96/35, 0, 0, 0, 0, 0, -3517/35, -360/7, -8, 0, 0, -536/21, -80/7, 0, 0, -40/21, 0, 0, 0, 0, 0, 61009/55, 2812/5, 104, 8, 0, 0, 50924/165, 464/3, 24, 0, 0, 1000/33, 40/3, 0, 0, 40/33, 0, 0, 0, 0}
F00 1 3 00 = {0, 0, 0, -3/2, 0, 0, 0, 0, 0, 917/40, 17/20, 0, 0, 15/4, 0, 0, 0, 0, 0, -73565/224, -1907/56, -25/56, 0, 0, -583/8, -23/4, 0, 0, -35/8, 0, 0, 0, 0, 0, 11284471/1920, 273447/320, 1083/32, 11/48, 0, 0, 95257/64, 3155/16, 93/16, 0, 0, 3983/32, 203/16, 0, 0, 63/16, 0, 0, 0, 0, 0}
F00 1 3 10 = {0, 0, 0, 0, 0, 0, -3/2, 0, 0, 0, 0, 0, 0, 917/40, 17/20, 0, 15/4, 0, 0, 0, 0, 0, 0, 0, -73565/224, -1907/56, -25/56, 0, -583/8, -23/4, 0, -35/8, 0, 0, 0, 0, 0, 0, 0, 0, 11284471/1920, 273447/320, 1083/32, 11/48, 0, 95257/64, 3155/16, 93/16, 0, 3983/32, 203/16, 0, 63/16, 0, 0}
F00 1 3 01 = {0, 0, 0, 0, -3/2, 0, 0, 0, 0, 0, 917/40, 17/20, 0, 0, 15/4, 0, 0, 0, 0, 0, -73565/224, -1907/56, -25/56, 0, 0, -583/8, -23/4, 0, 0, -35/8, 0, 0, 0, 0, 0, 11284471/1920, 273447/320, 1083/32, 11/48, 0, 0, 95257/64, 3155/16, 93/16, 0, 0, 3983/32, 203/16, 0, 0, 63/16, 0, 0, 0, 0}
F00 2 3 00 = {0, 0, 0, 4, 0, 0, 0, 0, 0, -174/5, -18/5, 0, 0, -6, 0, 0, 0, 0, 0, 11741/28, 895/14, 18/7, 0, 0, 191/2, 12, 0, 0, 6, 0, 0, 0, 0, 0, -414893/60, -24907/20, -76, -5/3, 0, 0, -7097/4, -300, -15, 0, 0, -152, -21, 0, 0, -5, 0, 0, 0, 0, 0}
F00 2 3 10 = {0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, -174/5, -18/5, 0, -6, 0, 0, 0, 0, 0, 0, 0, 11741/28, 895/14, 18/7, 0, 191/2, 12, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, -414893/60, -24907/20, -76, -5/3, 0, -7097/4, -300, -15, 0, -152, -21, 0, -5, 0, 0}
F00 2 3 01 = {0, 0, 0, 0, 4, 0, 0, 0, 0, 0, -174/5, -18/5, 0, 0, -6, 0, 0, 0, 0, 0, 11741/28, 895/14, 18/7, 0, 0, 191/2, 12, 0, 0, 6, 0, 0, 0, 0, 0, -414893/60, -24907/20, -76, -5/3, 0, 0, -7097/4, -300, -15, 0, 0, -152, -21, 0, 0, -5, 0, 0, 0, 0}
F00 3 3 00 = {0, 0, 0, -20/3, 0, 0, 0, 0, 0, 142/3, 38/5, 0, 0, 42/5, 0, 0, 0, 0, 0, -43121/84, -1413/14, -46/7, 0, 0, -1667/14, -20, 0, 0, -54/7, 0, 0, 0, 0, 0, 95711/12, 101531/60, 412/3, 5, 0, 0, 372167/180, 420, 29, 0, 0, 1624/9, 31, 0, 0, 55/9, 0, 0, 0, 0, 0}
F00 3 3 10 = {0, 0, 0, 0, 0, 0, -20/3, 0, 0, 0, 0, 0, 0, 142/3, 38/5, 0, 42/5, 0, 0, 0, 0, 0, 0, 0, -43121/84, -1413/14, -46/7, 0, -1667/14, -20, 0, -54/7, 0, 0, 0, 0, 0, 0, 0, 0, 95711/12, 101531/60, 412/3, 5, 0, 372167/180, 420, 29, 0, 1624/9, 31, 0, 55/9, 0, 0}
F00 3 3 01 = {0, 0, 0, 0, -20/3, 0, 0, 0, 0, 0, 142/3, 38/5, 0, 0, 42/5, 0, 0, 0, 0, 0, -43121/84, -1413/14, -46/7, 0, 0, -1667/14, -20, 0, 0, -54/7, 0, 0, 0, 0, 0, 95711/12, 101531/60, 412/3, 5, 0, 0, 372167/180, 420, 29, 0, 0, 1624/9, 31, 0, 0, 55/9, 0, 0, 0, 0}
F00 4 3 00 = {0, 0, 0, 48/5, 0, 0, 0, 0, 0, -424/7, -64/5, 0, 0, -384/35, 0, 0, 0, 0, 0, 3053/5, 1016/7, 88/7, 0, 0, 3016/21, 208/7, 0, 0, 200/21, 0, 0, 0, 0, 0, -299015/33, -10984/5, -220, -32/3, 0, 0, -130272/55, -1672/3, -48, 0, 0, -2308/11, -128/3, 0, 0, -80/11, 0, 0, 0, 0, 0}
F00 4 3 10 = {0, 0, 0, 0, 0, 0, 48/5, 0, 0, 0, 0, 0, 0, -424/7, -64/5, 0, -384/35, 0, 0, 0, 0, 0, 0, 0, 3053/5, 1016/7, 88/7, 0, 3016/21, 208/7, 0, 200/21, 0, 0, 0, 0, 0, 0, 0, 0, -299015/33, -10984/5, -220, -32/3, 0, -130272/55, -1672/3, -48, 0, -2308/11, -128/3, 0, -80/11, 0, 0}
F00 4 3 01 = {0, 0, 0, 0, 48/5, 0, 0, 0, 0, 0, -424/7, -64/5, 0, 0, -384/35, 0, 0, 0, 0, 0, 3053/5, 1016/7, 88/7, 0, 0, 3016/21, 208/7, 0, 0, 200/21, 0, 0, 0, 0, 0, -299015/33, -10984/5, -220, -32/3, 0, 0, -130272/55, -1672/3, -48, 0, 0, -2308/11, -128/3, 0, 0, -80/11, 0, 0, 0, 0}
F00 5 3 00 = {0, 0, 0, -64/5, 0, 0, 0, 0, 0, 2608/35, 96/5, 0, 0, 96/7, 0, 0, 0, 0, 0, -24888/35, -1376/7, -144/7, 0, 0, -1184/7, -288/7, 0, 0, -80/7, 0, 0, 0, 0, 0, 1678102/165, 13796/5, 324, 56/3, 0, 0, 88348/33, 712, 72, 0, 0, 7924/33, 56, 0, 0, 280/33, 0, 0, 0, 0, 0}
F00 5 3 10 = {0, 0, 0, 0, 0, 0, -64/5, 0, 0, 0, 0, 0, 0, 2608/35, 96/5, 0, 96/7, 0, 0, 0, 0, 0, 0, 0, -24888/35, -1376/7, -144/7, 0, -1184/7, -288/7, 0, -80/7, 0, 0, 0, 0, 0, 0, 0, 0, 1678102/165, 13796/5, 324, 56/3, 0, 88348/33, 712, 72, 0, 7924/33, 56, 0, 280/33, 0, 0}
F00 5 3 01 = {0, 0, 0, 0, -64/5, 0, 0, 0, 0, 0, 2608/35, 96/5, 0, 0, 96/7, 0, 0, 0, 0, 0, -24888/35, -1376/7, -144/7, 0, 0, -1184/7, -288/7, 0, 0, -80/7, 0, 0, 0, 0, 0, 1678102/165, 13796/5, 324, 56/3, 0, 0, 88348/33, 712, 72, 0, 0, 7924/33, 56, 0, 0, 280/33, 0, 0, 0, 0}
F02 1 1 00 = {-1/6, 0, 0, 79/120, 5/4, 0, 3/20, 0, 0, -2095/672, -57/8, -15/8, 0, -53/56, -7/4, 0, -5/56, 0, 0, 45079/1920, 10753/192, 1841/96, 91/48, 0, 21557/2880, 275/16, 77/16, 0, 263/288, 27/16, 0, 7/144, 0, 0, -4480667/16896, -41061/64, -15221/64, -497/16, -51/32, 0, -180199/2112, -6557/32, -1173/16, -63/8, 0, -23041/2112, -403/16, -117/16, 0, -391/528, -11/8, 0, -9/352, 0, 0}
F02 1 1 10 = {0, 0, -1/6, 0, 0, 0, 79/120, 5/4, 3/20, 0, 0, 0, 0, -2095/672, -57/8, -15/8, -53/56, -7/4, -5/56, 0, 0, 0, 0, 0, 45079/1920, 10753/192, 1841/96, 91/48, 21557/2880, 275/16, 77/16, 263/288, 27/16, 7/144, 0, 0, 0, 0, 0, 0, -4480667/16896, -41061/64, -15221/64, -497/16, -51/32, -180199/2112, -6557/32, -1173/16, -63/8, -23041/2112, -403/16, -117/16, -391/528, -11/8, -9/352}
F02 1 1 01 = {0, -1/6, 0, 0, 79/120, 5/4, 0, 3/20, 0, 0, -2095/672, -57/8, -15/8, 0, -53/56, -7/4, 0, -5/56, 0, 0, 45079/1920, 10753/192, 1841/96, 91/48, 0, 21557/2880, 275/16, 77/16, 0, 263/288, 27/16, 0, 7/144, 0, 0, -4480667/16896, -41061/64, -15221/64, -497/16, -51/32, 0, -180199/2112, -6557/32, -1173/16, -63/8, 0, -23041/2112, -403/16, -117/16, 0, -391/528, -11/8, 0, -9/352, 0}
F02 2 1 00 = {4/15, 0, 0, -74/105, -6/5, 0, -6/35, 0, 0, 1357/420, 101/14, 2, 0, 41/42, 12/7, 0, 2/21, 0, 0, -15913/660, -3467/60, -64/3, -7/3, 0, -15133/1980, -52/3, -5, 0, -92/99, -5/3, 0, -5/99, 0, 0, 260011901/960960, 116503/176, 1055/4, 155/4, 9/4, 0, 4172593/48048, 4607/22, 315/4, 9, 0, 18979/1716, 1115/44, 15/2, 0, 1285/1716, 15/11, 0, 15/572, 0, 0}
F02 2 1 10 = {0, 0, 4/15, 0, 0, 0, -74/105, -6/5, -6/35, 0, 0, 0, 0, 1357/420, 101/14, 2, 41/42, 12/7, 2/21, 0, 0, 0, 0, 0, -15913/660, -3467/60, -64/3, -7/3, -15133/1980, -52/3, -5, -92/99, -5/3, -5/99, 0, 0, 0, 0, 0, 0, 260011901/960960, 116503/176, 1055/4, 155/4, 9/4, 4172593/48048, 4607/22, 315/4, 9, 18979/1716, 1115/44, 15/2, 1285/1716, 15/11, 15/572}
F02 2 1 01 = {0, 4/15, 0, 0, -74/105, -6/5, 0, -6/35, 0, 0, 1357/420, 101/14, 2, 0, 41/42, 12/7, 0, 2/21, 0, 0, -15913/660, -3467/60, -64/3, -7/3, 0, -15133/1980, -52/3, -5, 0, -92/99, -5/3, 0, -5/99, 0, 0, 260011901/960960, 116503/176, 1055/4, 155/4, 9/4, 0, 4172593/48048, 4607/22, 315/4, 9, 0, 18979/1716, 1115/44, 15/2, 0, 1285/1716, 15/11, 0, 15/572, 0}
F02 3 1 00 = {-4/15, 0, 0, 74/105, 6/5, 0, 6/35, 0, 0, -1357/420, -101/14, -2, 0, -41/42, -12/7, 0, -2/21, 0, 0, 15913/660, 3467/60, 64/3, 7/3, 0, 15133/1980, 52/3, 5, 0, 92/99, 5/3, 0, 5/99, 0, 0, -260011901/960960, -116503/176, -1055/4, -155/4, -9/4, 0, -4172593/48048, -4607/22, -315/4, -9, 0, -18979/1716, -1115/44, -15/2, 0, -1285/1716, -15/11, 0, -15/572, 0, 0}
F02 3 1 10 = {0, 0, -4/15, 0, 0, 0, 74/105, 6/5, 6/35, 0, 0, 0, 0, -1357/420, -101/14, -2, -41/42, -12/7, -2/21, 0, 0, 0, 0, 0, 15913/660, 3467/60, 64/3, 7/3, 15133/1980, 52/3, 5, 92/99, 5/3, 5/99, 0, 0, 0, 0, 0, 0, -260011901/960960, -116503/176, -1055/4, -155/4, -9/4, -4172593/48048, -4607/22, -315/4, -9, -18979/1716, -1115/44, -15/2, -1285/1716, -15/11, -15/572}
F02 3 1 01 = {0, -4/15, 0, 0, 74/105, 6/5, 0, 6/35, 0, 0, -1357/420, -101/14, -2, 0, -41/42, -12/7, 0, -2/21, 0, 0, 15913/660, 3467/60, 64/3, 7/3, 0, 15133/1980, 52/3, 5, 0, 92/99, 5/3, 0, 5/99, 0, 0, -260011901/960960, -116503/176, -1055/4, -155/4, -9/4, 0, -4172593/48048, -4607/22, -315/4, -9, 0, -18979/1716, -1115/44, -15/2, 0, -1285/1716, -15/11, 0, -15/572, 0}
F02 1 2 00 = {5/2, 0, 0, -95/8, -11/4, 0, -9/4, 0, 0, 2909/32, 239/8, 17/8, 0, 181/8, 25/4, 0, 13/8, 0, 0, -132807/128, -25013/64, -1349/32, -23/16, 0, -18295/64, -1645/16, -147/16, 0, -881/32, -133/16, 0, -17/16, 0, 0, 8509237/512, 429235/64, 54763/64, 727/16, 29/32, 0, 308257/64, 61059/32, 3699/16, 81/8, 0, 33151/64, 3141/16, 315/16, 0, 433/16, 69/8, 0, 21/32, 0, 0}
F02 1 2 10 = {0, 0, 5/2, 0, 0, 0, -95/8, -11/4, -9/4, 0, 0, 0, 0, 2909/32, 239/8, 17/8, 181/8, 25/4, 13/8, 0, 0, 0, 0, 0, -132807/128, -25013/64, -1349/32, -23/16, -18295/64, -1645/16, -147/16, -881/32, -133/16, -17/16, 0, 0, 0, 0, 0, 0, 8509237/512, 429235/64, 54763/64, 727/16, 29/32, 308257/64, 61059/32, 3699/16, 81/8, 33151/64, 3141/16, 315/16, 433/16, 69/8, 21/32}
F02 1 2 01 = {0, 5/2, 0, 0, -95/8, -11/4, 0, -9/4, 0, 0, 2909/32, 239/8, 17/8, 0, 181/8, 25/4, 0, 13/8, 0, 0, -132807/128, -25013/64, -1349/32, -23/16, 0, -18295/64, -1645/16, -147/16, 0, -881/32, -133/16, 0, -17/16, 0, 0, 8509237/512, 429235/64, 54763/64, 727/16, 29/32, 0, 308257/64, 61059/32, 3699/16, 81/8, 0, 33151/64, 3141/16, 315/16, 0, 433/16, 69/8, 0, 21/32, 0}
F02 2 2 00 = {-8/3, 0, 0, 188/15, 4, 0, 12/5, 0, 0, -3949/42, -37, -4, 0, -165/7, -8, 0, -12/7, 0, 0, 31831/30, 2681/6, 184/3, 10/3, 0, 26401/90, 120, 14, 0, 256/9, 10, 0, 10/9, 0, 0, -17830343/1056, -58787/8, -2187/2, -153/2, -5/2, 0, -1294085/264, -2113, -609/2, -18, 0, -34907/66, -443/2, -27, 0, -1835/66, -10, 0, -15/22, 0, 0}
F02 2 2 10 = {0, 0, -8/3, 0, 0, 0, 188/15, 4, 12/5, 0, 0, 0, 0, -3949/42, -37, -4, -165/7, -8, -12/7, 0, 0, 0, 0, 0, 31831/30, 2681/6, 184/3, 10/3, 26401/90, 120, 14, 256/9, 10, 10/9, 0, 0, 0, 0, 0, 0, -17830343/1056, -58787/8, -2187/2, -153/2, -5/2, -1294085/264, -2113, -609/2, -18, -34907/66, -443/2, -27, -1835/66, -10, -15/22}
F02 2 2 01 = {0, -8/3, 0, 0, 188/15, 4, 0, 12/5, 0, 0, -3949/42, -37, -4, 0, -165/7, -8, 0, -12/7, 0, 0, 31831/30, 2681/6, 184/3, 10/3, 0, 26401/90, 120, 14, 0, 256/9, 10, 0, 10/9, 0, 0, -17830343/1056, -58787/8, -2187/2, -153/2, -5/2, 0, -1294085/264, -2113, -609/2, -18, 0, -34907/66, -443/2, -27, 0, -1835/66, -10, 0, -15/22, 0}
F02 3 2 00 = {44/15, 0, 0, -278/21, -26/5, 0, -18/7, 0, 0, 40847/420, 619/14, 6, 0, 1031/42, 68/7, 0, 38/21, 0, 0, -143239/132, -30277/60, -248/3, -17/3, 0, -119191/396, -412/3, -19, 0, -2908/99, -35/3, 0, -115/99, 0, 0, 16485624031/960960, 1409817/176, 5429/4, 461/4, 19/4, 0, 239696063/48048, 51093/22, 1533/4, 27, 0, 926561/1716, 10861/44, 69/2, 0, 48995/1716, 125/11, 0, 405/572, 0, 0}
F02 3 2 10 = {0, 0, 44/15, 0, 0, 0, -278/21, -26/5, -18/7, 0, 0, 0, 0, 40847/420, 619/14, 6, 1031/42, 68/7, 38/21, 0, 0, 0, 0, 0, -143239/132, -30277/60, -248/3, -17/3, -119191/396, -412/3, -19, -2908/99, -35/3, -115/99, 0, 0, 0, 0, 0, 0, 16485624031/960960, 1409817/176, 5429/4, 461/4, 19/4, 239696063/48048, 51093/22, 1533/4, 27, 926561/1716, 10861/44, 69/2, 48995/1716, 125/11, 405/572}
F02 3 2 01 = {0, 44/15, 0, 0, -278/21, -26/5, 0, -18/7, 0, 0, 40847/420, 619/14, 6, 0, 1031/42, 68/7, 0, 38/21, 0, 0, -143239/132, -30277/60, -248/3, -17/3, 0, -119191/396, -412/3, -19, 0, -2908/99, -35/3, 0, -115/99, 0, 0, 16485624031/960960, 1409817/176, 5429/4, 461/4, 19/4, 0, 239696063/48048, 51093/22, 1533/4, 27, 0, 926561/1716, 10861/44, 69/2, 0, 48995/1716, 125/11, 0, 405/572, 0}
F02 4 2 00 = {-16/5, 0, 0, 488/35, 32/5, 0, 96/35, 0, 0, -3517/35, -360/7, -8, 0, -536/21, -80/7, 0, -40/21, 0, 0, 61009/55, 2812/5, 104, 8, 0, 50924/165, 464/3, 24, 0, 1000/33, 40/3, 0, 40/33, 0, 0, -1395469661/80080, -95395/11, -1621, -154, -7, 0, -5080597/1001, -27850/11, -462, -36, 0, -78795/143, -2994/11, -42, 0, -4190/143, -140/11, 0, -105/143, 0, 0}
F02 4 2 10 = {0, 0, -16/5, 0, 0, 0, 488/35, 32/5, 96/35, 0, 0, 0, 0, -3517/35, -360/7, -8, -536/21, -80/7, -40/21, 0, 0, 0, 0, 0, 61009/55, 2812/5, 104, 8, 50924/165, 464/3, 24, 1000/33, 40/3, 40/33, 0, 0, 0, 0, 0, 0, -1395469661/80080, -95395/11, -1621, -154, -7, -5080597/1001, -27850/11, -462, -36, -78795/143, -2994/11, -42, -4190/143, -140/11, -105/143}
F02 4 2 01 = {0, -16/5, 0, 0, 488/35, 32/5, 0, 96/35, 0, 0, -3517/35, -360/7, -8, 0, -536/21, -80/7, 0, -40/21, 0, 0, 61009/55, 2812/5, 104, 8, 0, 50924/165, 464/3, 24, 0, 1000/33, 40/3, 0, 40/33, 0, 0, -1395469661/80080, -95395/11, -1621, -154, -7, 0, -5080597/1001, -27850/11, -462, -36, 0, -78795/143, -2994/11, -42, 0, -4190/143, -140/11, 0, -105/143, 0}
F02 1 3 00 = {-3/2, 0, 0, 917/40, 17/20, 0, 15/4, 0, 0, -73565/224, -1907/56, -25/56, 0, -583/8, -23/4, 0, -35/8, 0, 0, 11284471/1920, 273447/320, 1083/32, 11/48, 0, 95257/64, 3155/16, 93/16, 0, 3983/32, 203/16, 0, 63/16, 0, 0, -756569073/5632, -16220451/704, -927063/704, -4943/176, -41/352, 0, -2338371/64, -192237/32, -4977/16, -39/8, 0, -226257/64, -8487/16, -333/16, 0, -2523/16, -147/8, 0, -99/32, 0, 0}
F02 1 3 10 = {0, 0, -3/2, 0, 0, 0, 917/40, 17/20, 15/4, 0, 0, 0, 0, -73565/224, -1907/56, -25/56, -583/8, -23/4, -35/8, 0, 0, 0, 0, 0, 11284471/1920, 273447/320, 1083/32, 11/48, 95257/64, 3155/16, 93/16, 3983/32, 203/16, 63/16, 0, 0, 0, 0, 0, 0, -756569073/5632, -16220451/704, -927063/704, -4943/176, -41/352, -2338371/64, -192237/32, -4977/16, -39/8, -226257/64, -8487/16, -333/16, -2523/16, -147/8, -99/32}
