F02 1 2 01 = {0, 3/2, 0, 0, -25/8, -5/4, 0, -7/4, 0, 0, 427/32, 49/8, 7/8, 0, 75/8, 15/4, 0, 11/8, 0, 0, -12465/128, -2907/64, -243/32, -9/16, 0, -4697/64, -539/16, -77/16, 0, -455/32, -91/16, 0, -15/16, 0, 0, 555731/512, 32461/64, 5533/64, 121/16, 11/32, 0, 54015/64, 12597/32, 1053/16, 39/8, 0, 11529/64, 1323/16, 189/16, 0, 255/16, 51/8, 0, 19/32, 0, 0, -35135945/2048, -8211073/1024, -350701/256, -15665/128, -845/128, -13/64, 0, -13893275/1024, -811525/128, -138325/128, -3025/32, -275/64, 0, -776985/256, -181203/128, -15147/64, -561/32, 0, -38247/128, -4389/32, -627/32, 0, -1925/128, -385/64, 0, -23/64, 0}
F02 2 2 00 = {-2, 0, 0, 7/2, 2, 0, 2, 0, 0, -113/8, -8, -3/2, 0, -10, -5, 0, -3/2, 0, 0, 3223/32, 429/8, 87/8, 1, 0, 609/8, 161/4, 7, 0, 119/8, 7, 0, 1, 0, 0, -142049/128, -2269/4, -1777/16, -23/2, -5/8, 0, -864, -3543/8, -171/2, -15/2, 0, -2961/16, -189/2, -63/4, 0, -33/2, -15/2, 0, -5/8, 0, 0, 8922919/512, 1112081/128, 105289/64, 335/2, 335/32, 3/8, 0, 1765225/128, 220495/32, 5225/4, 1045/8, 55/8, 0, 197769/64, 1551, 4653/16, 99/4, 0, 1221/4, 1221/8, 99/4, 0, 495/32, 55/8, 0, 3/8, 0, 0}
F02 2 2 10 = {0, 0, -2, 0, 0, 0, 7/2, 2, 2, 0, 0, 0, 0, -113/8, -8, -3/2, -10, -5, -3/2, 0, 0, 0, 0, 0, 3223/32, 429/8, 87/8, 1, 609/8, 161/4, 7, 119/8, 7, 1, 0, 0, 0, 0, 0, 0, -142049/128, -2269/4, -1777/16, -23/2, -5/8, -864, -3543/8, -171/2, -15/2, -2961/16, -189/2, -63/4, -33/2, -15/2, -5/8, 0, 0, 0, 0, 0, 0, 0, 8922919/512, 1112081/128, 105289/64, 335/2, 335/32, 3/8, 1765225/128, 220495/32, 5225/4, 1045/8, 55/8, 197769/64, 1551, 4653/16, 99/4, 1221/4, 1221/8, 99/4, 495/32, 55/8, 3/8}
F02 2 2 01 = {0, -2, 0, 0, 7/2, 2, 0, 2, 0, 0, -113/8, -8, -3/2, 0, -10, -5, 0, -3/2, 0, 0, 3223/32, 429/8, 87/8, 1, 0, 609/8, 161/4, 7, 0, 119/8, 7, 0, 1, 0, 0, -142049/128, -2269/4, -1777/16, -23/2, -5/8, 0, -864, -3543/8, -171/2, -15/2, 0, -2961/16, -189/2, -63/4, 0, -33/2, -15/2, 0, -5/8, 0, 0, 8922919/512, 1112081/128, 105289/64, 335/2, 335/32, 3/8, 0, 1765225/128, 220495/32, 5225/4, 1045/8, 55/8, 0, 197769/64, 1551, 4653/16, 99/4, 0, 1221/4, 1221/8, 99/4, 0, 495/32, 55/8, 0, 3/8, 0}
F02 3 2 00 = {12/5, 0, 0, -134/35, -14/5, 0, -78/35, 0, 0, 2071/140, 137/14, 2, 0, 445/42, 44/7, 0, 34/21, 0, 0, -22753/220, -1201/20, -12, -1, 0, -51943/660, -140/3, -9, 0, -512/33, -25/3, 0, -35/33, 0, 0, 361551383/320320, 106819/176, 439/4, 31/4, 1/4, 0, 14134039/16016, 10727/22, 399/4, 9, 0, 108585/572, 4671/44, 39/2, 0, 9755/572, 95/11, 0, 375/572, 0, 0, -1027027501/58240, -105843847/11648, -6267/4, -7427/80, 7/8, 7/40, 0, -2445092719/174720, -2680833/364, -22959/16, -275/2, -55/8, 0, -1716055/546, -349345/208, -1347/4, -121/4, 0, -324037/1040, -4367/26, -119/4, 0, -1653/104, -805/104, 0, -203/520, 0, 0}
F02 3 2 10 = {0, 0, 12/5, 0, 0, 0, -134/35, -14/5, -78/35, 0, 0, 0, 0, 2071/140, 137/14, 2, 445/42, 44/7, 34/21, 0, 0, 0, 0, 0, -22753/220, -1201/20, -12, -1, -51943/660, -140/3, -9, -512/33, -25/3, -35/33, 0, 0, 0, 0, 0, 0, 361551383/320320, 106819/176, 439/4, 31/4, 1/4, 14134039/16016, 10727/22, 399/4, 9, 108585/572, 4671/44, 39/2, 9755/572, 95/11, 375/572, 0, 0, 0, 0, 0, 0, 0, -1027027501/58240, -105843847/11648, -6267/4, -7427/80, 7/8, 7/40, -2445092719/174720, -2680833/364, -22959/16, -275/2, -55/8, -1716055/546, -349345/208, -1347/4, -121/4, -324037/1040, -4367/26, -119/4, -1653/104, -805/104, -203/520}
F02 3 2 01 = {0, 12/5, 0, 0, -134/35, -14/5, 0, -78/35, 0, 0, 2071/140, 137/14, 2, 0, 445/42, 44/7, 0, 34/21, 0, 0, -22753/220, -1201/20, -12, -1, 0, -51943/660, -140/3, -9, 0, -512/33, -25/3, 0, -35/33, 0, 0, 361551383/320320, 106819/176, 439/4, 31/4, 1/4, 0, 14134039/16016, 10727/22, 399/4, 9, 0, 108585/572, 4671/44, 39/2, 0, 9755/572, 95/11, 0, 375/572, 0, 0, -1027027501/58240, -105843847/11648, -6267/4, -7427/80, 7/8, 7/40, 0, -2445092719/174720, -2680833/364, -22959/16, -275/2, -55/8, 0, -1716055/546, -349345/208, -1347/4, -121/4, 0, -324037/1040, -4367/26, -119/4, 0, -1653/104, -805/104, 0, -203/520, 0}
F02 4 2 00 = {-96/35, 0, 0, 144/35, 128/35, 0, 256/105, 0, 0, -5886/385, -80/7, -16/7, 0, -368/33, -160/21, 0, -400/231, 0, 0, 523872/5005, 3424/55, 8, 0, 0, 173744/2145, 1744/33, 32/3, 0, 6920/429, 320/33, 0, 160/143, 0, 0, -45249129/40040, -579946/1001, -260/11, 20, 2, 0, -2694950/3003, -74640/143, -1116/11, -8, 0, -27788/143, -16812/143, -252/11, 0, -2516/143, -1400/143, 0, -98/143, 0, 0, 2172743379/123760, 7540591/910, -11189/182, -2422/5, -71, -16/5, 0, 46866347/3315, 2077193/273, 16532/13, 60, 0, 0, 1742045/546, 23306/13, 4734/13, 32, 0, 20648/65, 2380/13, 448/13, 0, 3605/221, 112/13, 0, 448/1105, 0, 0}
F02 4 2 10 = {0, 0, -96/35, 0, 0, 0, 144/35, 128/35, 256/105, 0, 0, 0, 0, -5886/385, -80/7, -16/7, -368/33, -160/21, -400/231, 0, 0, 0, 0, 0, 523872/5005, 3424/55, 8, 0, 173744/2145, 1744/33, 32/3, 6920/429, 320/33, 160/143, 0, 0, 0, 0, 0, 0, -45249129/40040, -579946/1001, -260/11, 20, 2, -2694950/3003, -74640/143, -1116/11, -8, -27788/143, -16812/143, -252/11, -2516/143, -1400/143, -98/143, 0, 0, 0, 0, 0, 0, 0, 2172743379/123760, 7540591/910, -11189/182, -2422/5, -71, -16/5, 46866347/3315, 2077193/273, 16532/13, 60, 0, 1742045/546, 23306/13, 4734/13, 32, 20648/65, 2380/13, 448/13, 3605/221, 112/13, 448/1105}
F02 4 2 01 = {0, -96/35, 0, 0, 144/35, 128/35, 0, 256/105, 0, 0, -5886/385, -80/7, -16/7, 0, -368/33, -160/21, 0, -400/231, 0, 0, 523872/5005, 3424/55, 8, 0, 0, 173744/2145, 1744/33, 32/3, 0, 6920/429, 320/33, 0, 160/143, 0, 0, -45249129/40040, -579946/1001, -260/11, 20, 2, 0, -2694950/3003, -74640/143, -1116/11, -8, 0, -27788/143, -16812/143, -252/11, 0, -2516/143, -1400/143, 0, -98/143, 0, 0, 2172743379/123760, 7540591/910, -11189/182, -2422/5, -71, -16/5, 0, 46866347/3315, 2077193/273, 16532/13, 60, 0, 0, 1742045/546, 23306/13, 4734/13, 32, 0, 20648/65, 2380/13, 448/13, 0, 3605/221, 112/13, 0, 448/1105, 0}
F02 1 3 00 = {-1/2, 0, 0, 167/40, 7/20, 0, 9/4, 0, 0, -8031/224, -325/56, -11/56, 0, -193/8, -13/4, 0, -25/8, 0, 0, 822301/1920, 26657/320, 177/32, 5/48, 0, 19951/64, 929/16, 51/16, 0, 1757/32, 133/16, 0, 49/16, 0, 0, -39547515/5632, -1042101/704, -83781/704, -785/176, -19/352, 0, -340101/64, -35295/32, -1359/16, -21/8, 0, -67587/64, -3321/16, -207/16, 0, -1317/16, -105/8, 0, -81/32, 0, 0, 142300333997/931840, 15667930217/465920, 68541685/23296, 223147/1664, 5435/1664, 23/832, 0, 121049861/1024, 3307807/128, 285139/128, 3115/32, 125/64, 0, 6408963/256, 685509/128, 28017/64, 495/32, 0, 286737/128, 14487/32, 957/32, 0, 12463/128, 1023/64, 0, 121/64, 0, 0}
F02 1 3 10 = {0, 0, -1/2, 0, 0, 0, 167/40, 7/20, 9/4, 0, 0, 0, 0, -8031/224, -325/56, -11/56, -193/8, -13/4, -25/8, 0, 0, 0, 0, 0, 822301/1920, 26657/320, 177/32, 5/48, 19951/64, 929/16, 51/16, 1757/32, 133/16, 49/16, 0, 0, 0, 0, 0, 0, -39547515/5632, -1042101/704, -83781/704, -785/176, -19/352, -340101/64, -35295/32, -1359/16, -21/8, -67587/64, -3321/16, -207/16, -1317/16, -105/8, -81/32, 0, 0, 0, 0, 0, 0, 0, 142300333997/931840, 15667930217/465920, 68541685/23296, 223147/1664, 5435/1664, 23/832, 121049861/1024, 3307807/128, 285139/128, 3115/32, 125/64, 6408963/256, 685509/128, 28017/64, 495/32, 286737/128, 14487/32, 957/32, 12463/128, 1023/64, 121/64}
F02 1 3 01 = {0, -1/2, 0, 0, 167/40, 7/20, 0, 9/4, 0, 0, -8031/224, -325/56, -11/56, 0, -193/8, -13/4, 0, -25/8, 0, 0, 822301/1920, 26657/320, 177/32, 5/48, 0, 19951/64, 929/16, 51/16, 0, 1757/32, 133/16, 0, 49/16, 0, 0, -39547515/5632, -1042101/704, -83781/704, -785/176, -19/352, 0, -340101/64, -35295/32, -1359/16, -21/8, 0, -67587/64, -3321/16, -207/16, 0, -1317/16, -105/8, 0, -81/32, 0, 0, 142300333997/931840, 15667930217/465920, 68541685/23296, 223147/1664, 5435/1664, 23/832, 0, 121049861/1024, 3307807/128, 285139/128, 3115/32, 125/64, 0, 6408963/256, 685509/128, 28017/64, 495/32, 0, 286737/128, 14487/32, 957/32, 0, 12463/128, 1023/64, 0, 121/64, 0}
F02 2 3 00 = {2, 0, 0, -73/10, -8/5, 0, -4, 0, 0, 2755/56, 167/14, 15/14, 0, 67/2, 7, 0, 9/2, 0, 0, -252319/480, -5149/40, -105/8, -2/3, 0, -3081/8, -367/4, -8, 0, -553/8, -14, 0, -4, 0, 0, 11415139/1408, 349793/176, 36161/176, 529/44, 35/88, 0, 98529/16, 11973/8, 603/4, 15/2, 0, 19779/16, 1161/4, 99/4, 0, 393/4, 39/2, 0, 25/8, 0, 0, -39571797243/232960, -1212748027/29120, -25113869/5824, -53349/208, -4105/416, -3/13, 0, -4216973/32, -1029833/32, -52933/16, -1535/8, -25/4, 0, -1796487/64, -108339/16, -10791/16, -33, 0, -40623/16, -4719/8, -99/2, 0, -3597/32, -22, 0, -9/4, 0, 0}
F02 2 3 10 = {0, 0, 2, 0, 0, 0, -73/10, -8/5, -4, 0, 0, 0, 0, 2755/56, 167/14, 15/14, 67/2, 7, 9/2, 0, 0, 0, 0, 0, -252319/480, -5149/40, -105/8, -2/3, -3081/8, -367/4, -8, -553/8, -14, -4, 0, 0, 0, 0, 0, 0, 11415139/1408, 349793/176, 36161/176, 529/44, 35/88, 98529/16, 11973/8, 603/4, 15/2, 19779/16, 1161/4, 99/4, 393/4, 39/2, 25/8, 0, 0, 0, 0, 0, 0, 0, -39571797243/232960, -1212748027/29120, -25113869/5824, -53349/208, -4105/416, -3/13, -4216973/32, -1029833/32, -52933/16, -1535/8, -25/4, -1796487/64, -108339/16, -10791/16, -33, -40623/16, -4719/8, -99/2, -3597/32, -22, -9/4}
F02 2 3 01 = {0, 2, 0, 0, -73/10, -8/5, 0, -4, 0, 0, 2755/56, 167/14, 15/14, 0, 67/2, 7, 0, 9/2, 0, 0, -252319/480, -5149/40, -105/8, -2/3, 0, -3081/8, -367/4, -8, 0, -553/8, -14, 0, -4, 0, 0, 11415139/1408, 349793/176, 36161/176, 529/44, 35/88, 0, 98529/16, 11973/8, 603/4, 15/2, 0, 19779/16, 1161/4, 99/4, 0, 393/4, 39/2, 0, 25/8, 0, 0, -39571797243/232960, -1212748027/29120, -25113869/5824, -53349/208, -4105/416, -3/13, 0, -4216973/32, -1029833/32, -52933/16, -1535/8, -25/4, 0, -1796487/64, -108339/16, -10791/16, -33, 0, -40623/16, -4719/8, -99/2, 0, -3597/32, -22, 0, -9/4, 0}
F02 3 3 00 = {-4, 0, 0, 54/5, 18/5, 0, 6, 0, 0, -1773/28, -279/14, -18/7, 0, -87/2, -12, 0, -6, 0, 0, 37583/60, 3647/20, 24, 5/3, 0, 1845/4, 132, 15, 0, 84, 21, 0, 5, 0, 0, -6488839/704, -449629/176, -13927/44, -1035/44, -45/44, 0, -112353/16, -3879/2, -945/4, -15, 0, -5685/4, -1539/4, -81/2, 0, -459/4, -27, 0, -15/4, 0, 0, 10907931347/58240, 2931492909/58240, 542112/91, 88189/208, 2115/104, 63/104, 0, 18633117/128, 156291/4, 73833/16, 645/2, 105/8, 0, 124641/4, 133155/16, 3861/4, 231/4, 0, 45507/16, 1485/2, 297/4, 0, 1023/8, 231/8, 0, 21/8, 0, 0}
F02 3 3 10 = {0, 0, -4, 0, 0, 0, 54/5, 18/5, 6, 0, 0, 0, 0, -1773/28, -279/14, -18/7, -87/2, -12, -6, 0, 0, 0, 0, 0, 37583/60, 3647/20, 24, 5/3, 1845/4, 132, 15, 84, 21, 5, 0, 0, 0, 0, 0, 0, -6488839/704, -449629/176, -13927/44, -1035/44, -45/44, -112353/16, -3879/2, -945/4, -15, -5685/4, -1539/4, -81/2, -459/4, -27, -15/4, 0, 0, 0, 0, 0, 0, 0, 10907931347/58240, 2931492909/58240, 542112/91, 88189/208, 2115/104, 63/104, 18633117/128, 156291/4, 73833/16, 645/2, 105/8, 124641/4, 133155/16, 3861/4, 231/4, 45507/16, 1485/2, 297/4, 1023/8, 231/8, 21/8}
F02 3 3 01 = {0, -4, 0, 0, 54/5, 18/5, 0, 6, 0, 0, -1773/28, -279/14, -18/7, 0, -87/2, -12, 0, -6, 0, 0, 37583/60, 3647/20, 24, 5/3, 0, 1845/4, 132, 15, 0, 84, 21, 0, 5, 0, 0, -6488839/704, -449629/176, -13927/44, -1035/44, -45/44, 0, -112353/16, -3879/2, -945/4, -15, 0, -5685/4, -1539/4, -81/2, 0, -459/4, -27, 0, -15/4, 0, 0, 10907931347/58240, 2931492909/58240, 542112/91, 88189/208, 2115/104, 63/104, 0, 18633117/128, 156291/4, 73833/16, 645/2, 105/8, 0, 124641/4, 133155/16, 3861/4, 231/4, 0, 45507/16, 1485/2, 297/4, 0, 1023/8, 231/8, 0, 21/8, 0}
F02 4 3 00 = {32/5, 0, 0, -512/35, -32/5, 0, -288/35, 0, 0, 2734/35, 208/7, 32/7, 0, 1136/21, 128/7, 0, 160/21, 0, 0, -120418/165, -1212/5, -36, -8/3, 0, -89092/165, -536/3, -24, 0, -3284/33, -88/3, 0, -200/33, 0, 0, 414246641/40040, 34778/11, 4689/11, 344/11, 14/11, 0, 7912462/1001, 26698/11, 336, 24, 0, 230385/143, 5400/11, 60, 0, 18848/143, 392/11, 0, 630/143, 0, 0, -93241866/455, -216294509/3640, -2738745/364, -67187/130, -253/13, -28/65, 0, -1742456089/10920, -8451657/182, -12099/2, -460, -20, 0, -37459103/1092, -260045/26, -1302, -88, 0, -410249/130, -11836/13, -104, 0, -1869/13, -476/13, 0, -196/65, 0, 0}
F02 4 3 10 = {0, 0, 32/5, 0, 0, 0, -512/35, -32/5, -288/35, 0, 0, 0, 0, 2734/35, 208/7, 32/7, 1136/21, 128/7, 160/21, 0, 0, 0, 0, 0, -120418/165, -1212/5, -36, -8/3, -89092/165, -536/3, -24, -3284/33, -88/3, -200/33, 0, 0, 0, 0, 0, 0, 414246641/40040, 34778/11, 4689/11, 344/11, 14/11, 7912462/1001, 26698/11, 336, 24, 230385/143, 5400/11, 60, 18848/143, 392/11, 630/143, 0, 0, 0, 0, 0, 0, 0, -93241866/455, -216294509/3640, -2738745/364, -67187/130, -253/13, -28/65, -1742456089/10920, -8451657/182, -12099/2, -460, -20, -37459103/1092, -260045/26, -1302, -88, -410249/130, -11836/13, -104, -1869/13, -476/13, -196/65}
F02 4 3 01 = {0, 32/5, 0, 0, -512/35, -32/5, 0, -288/35, 0, 0, 2734/35, 208/7, 32/7, 0, 1136/21, 128/7, 0, 160/21, 0, 0, -120418/165, -1212/5, -36, -8/3, 0, -89092/165, -536/3, -24, 0, -3284/33, -88/3, 0, -200/33, 0, 0, 414246641/40040, 34778/11, 4689/11, 344/11, 14/11, 0, 7912462/1001, 26698/11, 336, 24, 0, 230385/143, 5400/11, 60, 0, 18848/143, 392/11, 0, 630/143, 0, 0, -93241866/455, -216294509/3640, -2738745/364, -67187/130, -253/13, -28/65, 0, -1742456089/10920, -8451657/182, -12099/2, -460, -20, 0, -37459103/1092, -260045/26, -1302, -88, 0, -410249/130, -11836/13, -104, 0, -1869/13, -476/13, 0, -196/65, 0}
F02 5 3 00 = {-64/7, 0, 0, 656/35, 352/35, 0, 32/3, 0, 0, -7192/77, -288/7, -48/7, 0, -5024/77, -544/21, 0, -720/77, 0, 0, 12529654/15015, 16756/55, 44, 8/3, 0, 88796/143, 7640/33, 104/3, 0, 49612/429, 1288/33, 0, 280/39, 0, 0, -45949577/4004, -3744744/1001, -4949/11, -124/11, 8/11, 0, -3776048/429, -421714/143, -4812/11, -32, 0, -258173/143, -87012/143, -912/11, 0, -21364/143, -6496/143, 0, -56/11, 0, 0, 27534530931/123760, 18958221/280, 2716367/364, 843/26, -670/13, -36/13, 0, 2149751263/12376, 29509357/546, 190351/26, 520, 20, 0, 13647731/364, 23589/2, 21660/13, 120, 0, 90309/26, 14216/13, 1800/13, 0, 35378/221, 588/13, 0, 756/221, 0, 0}
F02 5 3 10 = {0, 0, -64/7, 0, 0, 0, 656/35, 352/35, 32/3, 0, 0, 0, 0, -7192/77, -288/7, -48/7, -5024/77, -544/21, -720/77, 0, 0, 0, 0, 0, 12529654/15015, 16756/55, 44, 8/3, 88796/143, 7640/33, 104/3, 49612/429, 1288/33, 280/39, 0, 0, 0, 0, 0, 0, -45949577/4004, -3744744/1001, -4949/11, -124/11, 8/11, -3776048/429, -421714/143, -4812/11, -32, -258173/143, -87012/143, -912/11, -21364/143, -6496/143, -56/11, 0, 0, 0, 0, 0, 0, 0, 27534530931/123760, 18958221/280, 2716367/364, 843/26, -670/13, -36/13, 2149751263/12376, 29509357/546, 190351/26, 520, 20, 13647731/364, 23589/2, 21660/13, 120, 90309/26, 14216/13, 1800/13, 35378/221, 588/13, 756/221}
F02 5 3 01 = {0, -64/7, 0, 0, 656/35, 352/35, 0, 32/3, 0, 0, -7192/77, -288/7, -48/7, 0, -5024/77, -544/21, 0, -720/77, 0, 0, 12529654/15015, 16756/55, 44, 8/3, 0, 88796/143, 7640/33, 104/3, 0, 49612/429, 1288/33, 0, 280/39, 0, 0, -45949577/4004, -3744744/1001, -4949/11, -124/11, 8/11, 0, -3776048/429, -421714/143, -4812/11, -32, 0, -258173/143, -87012/143, -912/11, 0, -21364/143, -6496/143, 0, -56/11, 0, 0, 27534530931/123760, 18958221/280, 2716367/364, 843/26, -670/13, -36/13, 0, 2149751263/12376, 29509357/546, 190351/26, 520, 20, 0, 13647731/364, 23589/2, 21660/13, 120, 0, 90309/26, 14216/13, 1800/13, 0, 35378/221, 588/13, 0, 756/221, 0}
F02 1 4 00 = {-1/10, 0, 0, -291/280, 9/140, 0, -11/20, 0, 0, 102499/3360, 67/56, -5/168, 0, 1121/56, 17/28, 0, 19/8, 0, 0, -14352589/21120, -202573/3520, -345/352, 7/528, 0, -464663/960, -611/16, -23/48, 0, -2559/32, -75/16, 0, -63/16, 0, 0, 44172375879/2562560, 120311297/64064, 632347/9152, 1587/2288, -27/4576, 0, 9021041/704, 477503/352, 8139/176, 29/88, 0, 155169/64, 3735/16, 93/16, 0, 2763/16, 99/8, 0, 147/32, 0, 0, -1474623868709/2795520, -30348477311/465920, -216321925/69888, -558041/8320, -753/1664, 11/4160, 0, -37494531041/93184, -570458383/11648, -3760153/1664, -18805/416, -175/832, 0, -20984225/256, -1224203/128, -25635/64, -185/32, 0, -4381531/640, -23133/32, -715/32, 0, -34221/128, -1353/64, 0, -1419/320, 0, 0}
F02 1 4 10 = {0, 0, -1/10, 0, 0, 0, -291/280, 9/140, -11/20, 0, 0, 0, 0, 102499/3360, 67/56, -5/168, 1121/56, 17/28, 19/8, 0, 0, 0, 0, 0, -14352589/21120, -202573/3520, -345/352, 7/528, -464663/960, -611/16, -23/48, -2559/32, -75/16, -63/16, 0, 0, 0, 0, 0, 0, 44172375879/2562560, 120311297/64064, 632347/9152, 1587/2288, -27/4576, 9021041/704, 477503/352, 8139/176, 29/88, 155169/64, 3735/16, 93/16, 2763/16, 99/8, 147/32, 0, 0, 0, 0, 0, 0, 0, -1474623868709/2795520, -30348477311/465920, -216321925/69888, -558041/8320, -753/1664, 11/4160, -37494531041/93184, -570458383/11648, -3760153/1664, -18805/416, -175/832, -20984225/256, -1224203/128, -25635/64, -185/32, -4381531/640, -23133/32, -715/32, -34221/128, -1353/64, -1419/320}
F02 1 4 01 = {0, -1/10, 0, 0, -291/280, 9/140, 0, -11/20, 0, 0, 102499/3360, 67/56, -5/168, 0, 1121/56, 17/28, 0, 19/8, 0, 0, -14352589/21120, -202573/3520, -345/352, 7/528, 0, -464663/960, -611/16, -23/48, 0, -2559/32, -75/16, 0, -63/16, 0, 0, 44172375879/2562560, 120311297/64064, 632347/9152, 1587/2288, -27/4576, 0, 9021041/704, 477503/352, 8139/176, 29/88, 0, 155169/64, 3735/16, 93/16, 0, 2763/16, 99/8, 0, 147/32, 0, 0, -1474623868709/2795520, -30348477311/465920, -216321925/69888, -558041/8320, -753/1664, 11/4160, 0, -37494531041/93184, -570458383/11648, -3760153/1664, -18805/416, -175/832, 0, -20984225/256, -1224203/128, -25635/64, -185/32, 0, -4381531/640, -23133/32, -715/32, 0, -34221/128, -1353/64, 0, -1419/320, 0}
F02 2 4 00 = {-2/5, 0, 0, 73/14, 2/7, 0, 14/5, 0, 0, -7963/120, -7, -1/6, 0, -309/7, -27/7, 0, -11/2, 0, 0, 389965/352, 12395/88, 573/88, 1/11, 0, 95491/120, 385/4, 11/3, 0, 1079/8, 13, 0, 7, 0, 0, -1412874891/58240, -2444801/728, -39125/208, -67/13, -5/104, 0, -1595269/88, -216437/88, -1443/11, -65/22, 0, -55689/16, -441, -75/4, 0, -255, -51/2, 0, -57/8, 0, 0, 1044793885/1536, 63209351/640, 1159195/192, 8047/40, 119/32, 1/40, 0, 6063758549/11648, 217867205/2912, 466685/104, 14825/104, 225/104, 0, 6848297/64, 119357/8, 13413/16, 85/4, 0, 363451/40, 9405/8, 209/4, 0, 11671/32, 297/8, 0, 253/40, 0, 0}
F02 2 4 10 = {0, 0, -2/5, 0, 0, 0, 73/14, 2/7, 14/5, 0, 0, 0, 0, -7963/120, -7, -1/6, -309/7, -27/7, -11/2, 0, 0, 0, 0, 0, 389965/352, 12395/88, 573/88, 1/11, 95491/120, 385/4, 11/3, 1079/8, 13, 7, 0, 0, 0, 0, 0, 0, -1412874891/58240, -2444801/728, -39125/208, -67/13, -5/104, -1595269/88, -216437/88, -1443/11, -65/22, -55689/16, -441, -75/4, -255, -51/2, -57/8, 0, 0, 0, 0, 0, 0, 0, 1044793885/1536, 63209351/640, 1159195/192, 8047/40, 119/32, 1/40, 6063758549/11648, 217867205/2912, 466685/104, 14825/104, 225/104, 6848297/64, 119357/8, 13413/16, 85/4, 363451/40, 9405/8, 209/4, 11671/32, 297/8, 253/40}
F02 2 4 01 = {0, -2/5, 0, 0, 73/14, 2/7, 0, 14/5, 0, 0, -7963/120, -7, -1/6, 0, -309/7, -27/7, 0, -11/2, 0, 0, 389965/352, 12395/88, 573/88, 1/11, 0, 95491/120, 385/4, 11/3, 0, 1079/8, 13, 0, 7, 0, 0, -1412874891/58240, -2444801/728, -39125/208, -67/13, -5/104, 0, -1595269/88, -216437/88, -1443/11, -65/22, 0, -55689/16, -441, -75/4, 0, -255, -51/2, 0, -57/8, 0, 0, 1044793885/1536, 63209351/640, 1159195/192, 8047/40, 119/32, 1/40, 0, 6063758549/11648, 217867205/2912, 466685/104, 14825/104, 225/104, 0, 6848297/64, 119357/8, 13413/16, 85/4, 0, 363451/40, 9405/8, 209/4, 0, 11671/32, 297/8, 0, 253/40, 0}
F02 3 4 00 = {12/5, 0, 0, -438/35, -66/35, 0, -34/5, 0, 0, 48533/420, 265/14, 26/21, 0, 1087/14, 76/7, 0, 10, 0, 0, -1078123/660, -59307/220, -216/11, -25/33, 0, -70853/60, -188, -35/3, 0, -204, -27, 0, -11, 0, 0, 10367756023/320320, 85616785/16016, 225117/572, 9825/572, 255/572, 0, 4274357/176, 87035/22, 12405/44, 115/11, 0, 18867/4, 2925/4, 87/2, 0, 1413/4, 45, 0, 41/4, 0, 0, -148524152351/174720, -1635509399/11648, -2825443/273, -475967/1040, -1413/104, -133/520, 0, -7598736721/11648, -38947751/364, -1621499/208, -8695/26, -875/104, 0, -540299/4, -347053/16, -6051/4, -217/4, 0, -930017/80, -3531/2, -407/4, 0, -3817/8, -473/8, 0, -343/40, 0, 0}
F02 3 4 10 = {0, 0, 12/5, 0, 0, 0, -438/35, -66/35, -34/5, 0, 0, 0, 0, 48533/420, 265/14, 26/21, 1087/14, 76/7, 10, 0, 0, 0, 0, 0, -1078123/660, -59307/220, -216/11, -25/33, -70853/60, -188, -35/3, -204, -27, -11, 0, 0, 0, 0, 0, 0, 10367756023/320320, 85616785/16016, 225117/572, 9825/572, 255/572, 4274357/176, 87035/22, 12405/44, 115/11, 18867/4, 2925/4, 87/2, 1413/4, 45, 41/4, 0, 0, 0, 0, 0, 0, 0, -148524152351/174720, -1635509399/11648, -2825443/273, -475967/1040, -1413/104, -133/520, -7598736721/11648, -38947751/364, -1621499/208, -8695/26, -875/104, -540299/4, -347053/16, -6051/4, -217/4, -930017/80, -3531/2, -407/4, -3817/8, -473/8, -343/40}
F02 3 4 01 = {0, 12/5, 0, 0, -438/35, -66/35, 0, -34/5, 0, 0, 48533/420, 265/14, 26/21, 0, 1087/14, 76/7, 0, 10, 0, 0, -1078123/660, -59307/220, -216/11, -25/33, 0, -70853/60, -188, -35/3, 0, -204, -27, 0, -11, 0, 0, 10367756023/320320, 85616785/16016, 225117/572, 9825/572, 255/572, 0, 4274357/176, 87035/22, 12405/44, 115/11, 0, 18867/4, 2925/4, 87/2, 0, 1413/4, 45, 0, 41/4, 0, 0, -148524152351/174720, -1635509399/11648, -2825443/273, -475967/1040, -1413/104, -133/520, 0, -7598736721/11648, -38947751/364, -1621499/208, -8695/26, -875/104, 0, -540299/4, -347053/16, -6051/4, -217/4, 0, -930017/80, -3531/2, -407/4, 0, -3817/8, -473/8, 0, -343/40, 0}
